	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
90	4	2	6.96	6.50	50.0	18.181818181818173	500	1100
91	4	2	6.96	6.50	50.0	18.181818181818173	550	1100
92	4	3	6.32	6.00	50.0	27.272727272727266	600	1100
93	4	3	6.32	6.00	50.0	27.272727272727266	650	1100
94	4	3	6.32	6.00	50.0	27.272727272727266	700	1100
95	5	4	5.39	5.00	62.5	36.36363636363637	750	1100
96	5	4	5.39	5.00	62.5	36.36363636363637	800	1100
97	5	4	5.39	5.00	62.5	36.36363636363637	850	1100
98	5	4	5.39	5.00	62.5	36.36363636363637	900	1100
99	5	4	5.39	5.00	62.5	36.36363636363637	950	1100
100	5	4	5.39	5.00	62.5	36.36363636363637	1000	1100
101	5	4	5.39	5.00	62.5	36.36363636363637	1050	1100
102	5	4	5.39	5.00	62.5	36.36363636363637	1100	1100
103	5	4	5.39	5.00	62.5	36.36363636363637	1150	1100
104	5	4	5.39	5.00	62.5	36.36363636363637	1200	1100
105	4	2	6.96	6.50	50.0	18.181818181818173	500	1150
106	4	2	6.96	6.50	50.0	18.181818181818173	550	1150
107	4	3	6.32	6.00	50.0	27.272727272727266	600	1150
108	4	3	6.32	6.00	50.0	27.272727272727266	650	1150
109	4	3	6.32	6.00	50.0	27.272727272727266	700	1150
110	5	4	5.39	5.00	62.5	36.36363636363637	750	1150
111	5	4	5.39	5.00	62.5	36.36363636363637	800	1150
112	5	4	5.39	5.00	62.5	36.36363636363637	850	1150
113	5	4	5.39	5.00	62.5	36.36363636363637	900	1150
114	5	4	5.39	5.00	62.5	36.36363636363637	950	1150
115	5	4	5.39	5.00	62.5	36.36363636363637	1000	1150
116	5	4	5.39	5.00	62.5	36.36363636363637	1050	1150
117	5	4	5.39	5.00	62.5	36.36363636363637	1100	1150
118	5	4	5.39	5.00	62.5	36.36363636363637	1150	1150
119	5	4	5.39	5.00	62.5	36.36363636363637	1200	1150
120	4	2	6.96	6.50	50.0	18.181818181818173	500	1200
121	4	2	6.96	6.50	50.0	18.181818181818173	550	1200
122	4	3	6.32	6.00	50.0	27.272727272727266	600	1200
123	4	3	6.32	6.00	50.0	27.272727272727266	650	1200
124	4	3	6.32	6.00	50.0	27.272727272727266	700	1200
125	5	4	5.39	5.00	62.5	36.36363636363637	750	1200
126	5	4	5.39	5.00	62.5	36.36363636363637	800	1200
