15;17;6.52;6.50;12.5;45.45454545454546;18;1000
14;16;5.52;5.50;25.0;54.54545454545455;19;1000
8;16;3.54;2.50;100.0;54.54545454545455;20;1000
6;14;2.55;2.50;75.0;72.72727272727273;21;1000
6;13;2.00;2.00;75.0;81.81818181818181;22;1000
6;13;2.00;2.00;75.0;81.81818181818181;23;1000
6;13;2.00;2.00;75.0;81.81818181818181;24;1000
4;12;2.92;2.50;50.0;90.9090909090909;25;1000
3;11;3.54;2.50;37.5;100.0;26;1000
3;9;3.81;3.50;37.5;81.81818181818181;27;1000
3;9;3.81;3.50;37.5;81.81818181818181;28;1000
2;8;4.74;4.50;25.0;72.72727272727273;29;1000
2;7;5.10;5.00;25.0;63.63636363636363;30;1000
15;17;6.52;6.50;12.5;45.45454545454546;18;1050
14;16;5.52;5.50;25.0;54.54545454545455;19;1050
8;16;3.54;2.50;100.0;54.54545454545455;20;1050
6;14;2.55;2.50;75.0;72.72727272727273;21;1050
6;13;2.00;2.00;75.0;81.81818181818181;22;1050
6;13;2.00;2.00;75.0;81.81818181818181;23;1050
6;13;2.00;2.00;75.0;81.81818181818181;24;1050
4;12;2.92;2.50;50.0;90.9090909090909;25;1050
3;11;3.54;2.50;37.5;100.0;26;1050
3;9;3.81;3.50;37.5;81.81818181818181;27;1050
3;9;3.81;3.50;37.5;81.81818181818181;28;1050
2;8;4.74;4.50;25.0;72.72727272727273;29;1050
2;7;5.10;5.00;25.0;63.63636363636363;30;1050
15;17;6.52;6.50;12.5;45.45454545454546;18;1100
14;16;5.52;5.50;25.0;54.54545454545455;19;1100
8;16;3.54;2.50;100.0;54.54545454545455;20;1100
6;14;2.55;2.50;75.0;72.72727272727273;21;1100
6;13;2.00;2.00;75.0;81.81818181818181;22;1100
6;13;2.00;2.00;75.0;81.81818181818181;23;1100
6;13;2.00;2.00;75.0;81.81818181818181;24;1100
4;12;2.92;2.50;50.0;90.9090909090909;25;1100
3;11;3.54;2.50;37.5;100.0;26;1100
3;9;3.81;3.50;37.5;81.81818181818181;27;1100
3;9;3.81;3.50;37.5;81.81818181818181;28;1100
2;8;4.74;4.50;25.0;72.72727272727273;29;1100
2;7;5.10;5.00;25.0;63.63636363636363;30;1100
15;17;6.52;6.50;12.5;45.45454545454546;18;1150
14;16;5.52;5.50;25.0;54.54545454545455;19;1150
8;16;3.54;2.50;100.0;54.54545454545455;20;1150
6;14;2.55;2.50;75.0;72.72727272727273;21;1150
6;13;2.00;2.00;75.0;81.81818181818181;22;1150
6;13;2.00;2.00;75.0;81.81818181818181;23;1150
6;13;2.00;2.00;75.0;81.81818181818181;24;1150
4;12;2.92;2.50;50.0;90.9090909090909;25;1150
3;11;3.54;2.50;37.5;100.0;26;1150
3;9;3.81;3.50;37.5;81.81818181818181;27;1150
3;9;3.81;3.50;37.5;81.81818181818181;28;1150
2;8;4.74;4.50;25.0;72.72727272727273;29;1150
2;7;5.10;5.00;25.0;63.63636363636363;30;1150
15;18;7.00;7.00;12.5;36.36363636363637;18;1200
14;17;6.00;6.00;25.0;45.45454545454546;19;1200
8;17;4.24;3.00;100.0;45.45454545454546;20;1200
6;14;2.55;2.50;75.0;72.72727272727273;21;1200
6;13;2.00;2.00;75.0;81.81818181818181;22;1200
6;13;2.00;2.00;75.0;81.81818181818181;23;1200
6;13;2.00;2.00;75.0;81.81818181818181;24;1200
4;12;2.92;2.50;50.0;90.9090909090909;25;1200
3;11;3.54;2.50;37.5;100.0;26;1200
3;9;3.81;3.50;37.5;81.81818181818181;27;1200
3;9;3.81;3.50;37.5;81.81818181818181;28;1200
2;8;4.74;4.50;25.0;72.72727272727273;29;1200
2;7;5.10;5.00;25.0;63.63636363636363;30;1200
15;18;7.00;7.00;12.5;36.36363636363637;18;1250
14;17;6.00;6.00;25.0;45.45454545454546;19;1250
8;17;4.24;3.00;100.0;45.45454545454546;20;1250
6;14;2.55;2.50;75.0;72.72727272727273;21;1250
6;13;2.00;2.00;75.0;81.81818181818181;22;1250
6;13;2.00;2.00;75.0;81.81818181818181;23;1250
6;13;2.00;2.00;75.0;81.81818181818181;24;1250
4;12;2.92;2.50;50.0;90.9090909090909;25;1250
3;11;3.54;2.50;37.5;100.0;26;1250
3;9;3.81;3.50;37.5;81.81818181818181;27;1250
3;9;3.81;3.50;37.5;81.81818181818181;28;1250
2;8;4.74;4.50;25.0;72.72727272727273;29;1250
2;7;5.10;5.00;25.0;63.63636363636363;30;1250
15;18;7.00;7.00;12.5;36.36363636363637;18;1300
14;17;6.00;6.00;25.0;45.45454545454546;19;1300
8;17;4.24;3.00;100.0;45.45454545454546;20;1300
6;14;2.55;2.50;75.0;72.72727272727273;21;1300
6;13;2.00;2.00;75.0;81.81818181818181;22;1300
6;13;2.00;2.00;75.0;81.81818181818181;23;1300
6;13;2.00;2.00;75.0;81.81818181818181;24;1300
4;12;2.92;2.50;50.0;90.9090909090909;25;1300
3;11;3.54;2.50;37.5;100.0;26;1300
3;9;3.81;3.50;37.5;81.81818181818181;27;1300
3;9;3.81;3.50;37.5;81.81818181818181;28;1300
2;8;4.74;4.50;25.0;72.72727272727273;29;1300
2;7;5.10;5.00;25.0;63.63636363636363;30;1300
15;18;7.00;7.00;12.5;36.36363636363637;18;1350
14;17;6.00;6.00;25.0;45.45454545454546;19;1350
8;17;4.24;3.00;100.0;45.45454545454546;20;1350
6;14;2.55;2.50;75.0;72.72727272727273;21;1350
6;13;2.00;2.00;75.0;81.81818181818181;22;1350
6;13;2.00;2.00;75.0;81.81818181818181;23;1350
6;13;2.00;2.00;75.0;81.81818181818181;24;1350
4;12;2.92;2.50;50.0;90.9090909090909;25;1350
3;11;3.54;2.50;37.5;100.0;26;1350
3;9;3.81;3.50;37.5;81.81818181818181;27;1350
3;9;3.81;3.50;37.5;81.81818181818181;28;1350
2;8;4.74;4.50;25.0;72.72727272727273;29;1350
2;7;5.10;5.00;25.0;63.63636363636363;30;1350
15;18;7.00;7.00;12.5;36.36363636363637;18;1400
14;17;6.00;6.00;25.0;45.45454545454546;19;1400
8;17;4.24;3.00;100.0;45.45454545454546;20;1400
6;14;2.55;2.50;75.0;72.72727272727273;21;1400
6;13;2.00;2.00;75.0;81.81818181818181;22;1400
6;13;2.00;2.00;75.0;81.81818181818181;23;1400
6;13;2.00;2.00;75.0;81.81818181818181;24;1400
4;12;2.92;2.50;50.0;90.9090909090909;25;1400
3;11;3.54;2.50;37.5;100.0;26;1400
3;9;3.81;3.50;37.5;81.81818181818181;27;1400
3;9;3.81;3.50;37.5;81.81818181818181;28;1400
2;8;4.74;4.50;25.0;72.72727272727273;29;1400
2;7;5.10;5.00;25.0;63.63636363636363;30;1400
15;18;7.00;7.00;12.5;36.36363636363637;18;1450
14;17;6.00;6.00;25.0;45.45454545454546;19;1450
8;17;4.24;3.00;100.0;45.45454545454546;20;1450
6;14;2.55;2.50;75.0;72.72727272727273;21;1450
6;13;2.00;2.00;75.0;81.81818181818181;22;1450
6;13;2.00;2.00;75.0;81.81818181818181;23;1450
6;13;2.00;2.00;75.0;81.81818181818181;24;1450
4;12;2.92;2.50;50.0;90.9090909090909;25;1450
3;11;3.54;2.50;37.5;100.0;26;1450
3;9;3.81;3.50;37.5;81.81818181818181;27;1450
3;9;3.81;3.50;37.5;81.81818181818181;28;1450
2;8;4.74;4.50;25.0;72.72727272727273;29;1450
2;7;5.10;5.00;25.0;63.63636363636363;30;1450
15;18;7.00;7.00;12.5;36.36363636363637;18;1500
14;17;6.00;6.00;25.0;45.45454545454546;19;1500
8;17;4.24;3.00;100.0;45.45454545454546;20;1500
6;14;2.55;2.50;75.0;72.72727272727273;21;1500
6;13;2.00;2.00;75.0;81.81818181818181;22;1500
6;13;2.00;2.00;75.0;81.81818181818181;23;1500
6;13;2.00;2.00;75.0;81.81818181818181;24;1500
4;12;2.92;2.50;50.0;90.9090909090909;25;1500
3;11;3.54;2.50;37.5;100.0;26;1500
3;9;3.81;3.50;37.5;81.81818181818181;27;1500
3;9;3.81;3.50;37.5;81.81818181818181;28;1500
2;8;4.74;4.50;25.0;72.72727272727273;29;1500
2;7;5.10;5.00;25.0;63.63636363636363;30;1500
15;18;7.00;7.00;12.5;36.36363636363637;18;1550
14;17;6.00;6.00;25.0;45.45454545454546;19;1550
8;17;4.24;3.00;100.0;45.45454545454546;20;1550
6;14;2.55;2.50;75.0;72.72727272727273;21;1550
6;13;2.00;2.00;75.0;81.81818181818181;22;1550
6;13;2.00;2.00;75.0;81.81818181818181;23;1550
6;13;2.00;2.00;75.0;81.81818181818181;24;1550
4;12;2.92;2.50;50.0;90.9090909090909;25;1550
3;11;3.54;2.50;37.5;100.0;26;1550
3;9;3.81;3.50;37.5;81.81818181818181;27;1550
3;9;3.81;3.50;37.5;81.81818181818181;28;1550
2;8;4.74;4.50;25.0;72.72727272727273;29;1550
2;7;5.10;5.00;25.0;63.63636363636363;30;1550
15;18;7.00;7.00;12.5;36.36363636363637;18;1600
14;17;6.00;6.00;25.0;45.45454545454546;19;1600
8;17;4.24;3.00;100.0;45.45454545454546;20;1600
6;14;2.55;2.50;75.0;72.72727272727273;21;1600
6;13;2.00;2.00;75.0;81.81818181818181;22;1600
6;13;2.00;2.00;75.0;81.81818181818181;23;1600
6;13;2.00;2.00;75.0;81.81818181818181;24;1600
4;12;2.92;2.50;50.0;90.9090909090909;25;1600
3;11;3.54;2.50;37.5;100.0;26;1600
3;9;3.81;3.50;37.5;81.81818181818181;27;1600
3;9;3.81;3.50;37.5;81.81818181818181;28;1600
2;8;4.74;4.50;25.0;72.72727272727273;29;1600
2;7;5.10;5.00;25.0;63.63636363636363;30;1600
15;18;7.00;7.00;12.5;36.36363636363637;18;1650
14;17;6.00;6.00;25.0;45.45454545454546;19;1650
8;17;4.24;3.00;100.0;45.45454545454546;20;1650
6;14;2.55;2.50;75.0;72.72727272727273;21;1650
6;13;2.00;2.00;75.0;81.81818181818181;22;1650
6;13;2.00;2.00;75.0;81.81818181818181;23;1650
6;13;2.00;2.00;75.0;81.81818181818181;24;1650
4;12;2.92;2.50;50.0;90.9090909090909;25;1650
3;11;3.54;2.50;37.5;100.0;26;1650
3;9;3.81;3.50;37.5;81.81818181818181;27;1650
3;9;3.81;3.50;37.5;81.81818181818181;28;1650
2;8;4.74;4.50;25.0;72.72727272727273;29;1650
2;7;5.10;5.00;25.0;63.63636363636363;30;1650
15;18;7.00;7.00;12.5;36.36363636363637;18;1700
14;17;6.00;6.00;25.0;45.45454545454546;19;1700
8;17;4.24;3.00;100.0;45.45454545454546;20;1700
6;14;2.55;2.50;75.0;72.72727272727273;21;1700
6;13;2.00;2.00;75.0;81.81818181818181;22;1700
