	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	800
1	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	800
2	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	800
3	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	800
4	6	0	8	1	6.52	6.50	0.0	12.5	8	800
5	6	0	8	0	7.07	7.00	0.0	0.0	9	800
6	6	0	8	0	7.07	7.00	0.0	0.0	10	800
7	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	850
8	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	850
9	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	850
10	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	850
11	6	0	8	1	6.52	6.50	0.0	12.5	8	850
12	6	0	8	0	7.07	7.00	0.0	0.0	9	850
13	6	0	8	0	7.07	7.00	0.0	0.0	10	850
14	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	900
15	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	900
16	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	900
17	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	900
18	6	0	8	1	6.52	6.50	0.0	12.5	8	900
19	6	0	8	0	7.07	7.00	0.0	0.0	9	900
20	6	0	8	0	7.07	7.00	0.0	0.0	10	900
21	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	950
22	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	950
23	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	950
24	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	950
25	6	0	8	1	6.52	6.50	0.0	12.5	8	950
26	6	0	8	0	7.07	7.00	0.0	0.0	9	950
27	6	0	8	0	7.07	7.00	0.0	0.0	10	950
28	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	1000
29	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1000
30	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1000
31	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1000
32	6	0	8	1	6.52	6.50	0.0	12.5	8	1000
33	6	0	8	0	7.07	7.00	0.0	0.0	9	1000
34	6	0	8	0	7.07	7.00	0.0	0.0	10	1000
35	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	1050
36	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1050
37	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1050
38	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1050
39	6	0	8	1	6.52	6.50	0.0	12.5	8	1050
40	6	0	8	0	7.07	7.00	0.0	0.0	9	1050
41	6	0	8	0	7.07	7.00	0.0	0.0	10	1050
42	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	1100
43	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1100
44	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1100
45	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1100
46	6	0	8	2	6.00	6.00	0.0	25.0	8	1100
47	6	0	8	0	7.07	7.00	0.0	0.0	9	1100
48	6	0	8	0	7.07	7.00	0.0	0.0	10	1100
49	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	1150
50	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1150
51	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1150
52	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1150
53	6	0	8	2	6.00	6.00	0.0	25.0	8	1150
54	6	0	8	0	7.07	7.00	0.0	0.0	9	1150
55	6	0	8	0	7.07	7.00	0.0	0.0	10	1150
56	6	5	8	9	1.00	1.00	83.33333333333334	87.5	4	1200
57	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1200
58	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1200
59	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1200
60	6	0	8	2	6.00	6.00	0.0	25.0	8	1200
61	6	0	8	0	7.07	7.00	0.0	0.0	9	1200
62	6	0	8	0	7.07	7.00	0.0	0.0	10	1200
63	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1250
64	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1250
65	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1250
66	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1250
67	6	0	8	2	6.00	6.00	0.0	25.0	8	1250
68	6	0	8	0	7.07	7.00	0.0	0.0	9	1250
69	6	0	8	0	7.07	7.00	0.0	0.0	10	1250
70	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1300
71	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1300
72	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1300
73	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1300
74	6	0	8	2	6.00	6.00	0.0	25.0	8	1300
75	6	0	8	0	7.07	7.00	0.0	0.0	9	1300
76	6	0	8	0	7.07	7.00	0.0	0.0	10	1300
77	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1350
78	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1350
