8;7;5;7;1.58;1.50;87.5;60.0;3;800
8;6;5;3;2.00;2.00;75.0;60.0;4;800
8;4;5;2;3.54;3.50;50.0;40.0;5;800
8;2;5;2;4.74;4.50;25.0;40.0;6;800
8;1;5;2;5.39;5.00;12.5;40.0;7;800
8;7;5;7;1.58;1.50;87.5;60.0;3;850
8;6;5;3;2.00;2.00;75.0;60.0;4;850
8;4;5;2;3.54;3.50;50.0;40.0;5;850
8;2;5;2;4.74;4.50;25.0;40.0;6;850
8;1;5;2;5.39;5.00;12.5;40.0;7;850
8;7;5;7;1.58;1.50;87.5;60.0;3;900
8;6;5;3;2.00;2.00;75.0;60.0;4;900
8;4;5;2;3.54;3.50;50.0;40.0;5;900
8;2;5;2;4.74;4.50;25.0;40.0;6;900
8;1;5;2;5.39;5.00;12.5;40.0;7;900
8;7;5;7;1.58;1.50;87.5;60.0;3;950
8;6;5;3;2.00;2.00;75.0;60.0;4;950
8;4;5;2;3.54;3.50;50.0;40.0;5;950
8;2;5;2;4.74;4.50;25.0;40.0;6;950
8;1;5;2;5.39;5.00;12.5;40.0;7;950
8;7;5;7;1.58;1.50;87.5;60.0;3;1000
8;6;5;3;2.00;2.00;75.0;60.0;4;1000
8;4;5;2;3.54;3.50;50.0;40.0;5;1000
8;2;5;2;4.74;4.50;25.0;40.0;6;1000
8;1;5;2;5.39;5.00;12.5;40.0;7;1000
8;7;5;7;1.58;1.50;87.5;60.0;3;1050
8;6;5;3;2.00;2.00;75.0;60.0;4;1050
8;4;5;2;3.54;3.50;50.0;40.0;5;1050
8;2;5;2;4.74;4.50;25.0;40.0;6;1050
8;1;5;2;5.39;5.00;12.5;40.0;7;1050
8;7;5;7;1.58;1.50;87.5;60.0;3;1100
8;6;5;3;2.00;2.00;75.0;60.0;4;1100
8;4;5;2;3.54;3.50;50.0;40.0;5;1100
8;2;5;2;4.74;4.50;25.0;40.0;6;1100
8;1;5;2;5.39;5.00;12.5;40.0;7;1100
8;7;5;7;1.58;1.50;87.5;60.0;3;1150
8;6;5;3;2.00;2.00;75.0;60.0;4;1150
8;4;5;2;3.54;3.50;50.0;40.0;5;1150
8;2;5;2;4.74;4.50;25.0;40.0;6;1150
8;1;5;2;5.39;5.00;12.5;40.0;7;1150
8;7;5;7;1.58;1.50;87.5;60.0;3;1200
8;6;5;3;2.00;2.00;75.0;60.0;4;1200
8;4;5;2;3.54;3.50;50.0;40.0;5;1200
8;2;5;2;4.74;4.50;25.0;40.0;6;1200
8;1;5;2;5.39;5.00;12.5;40.0;7;1200
8;7;5;7;1.58;1.50;87.5;60.0;3;1250
8;6;5;3;2.00;2.00;75.0;60.0;4;1250
8;4;5;2;3.54;3.50;50.0;40.0;5;1250
8;2;5;2;4.74;4.50;25.0;40.0;6;1250
8;1;5;2;5.39;5.00;12.5;40.0;7;1250
8;7;5;7;1.58;1.50;87.5;60.0;3;1300
8;6;5;3;2.00;2.00;75.0;60.0;4;1300
8;4;5;2;3.54;3.50;50.0;40.0;5;1300
8;2;5;2;4.74;4.50;25.0;40.0;6;1300
8;1;5;2;5.39;5.00;12.5;40.0;7;1300
8;7;5;7;1.58;1.50;87.5;60.0;3;1350
8;6;5;3;2.00;2.00;75.0;60.0;4;1350
8;4;5;2;3.54;3.50;50.0;40.0;5;1350
8;2;5;2;4.74;4.50;25.0;40.0;6;1350
8;1;5;2;5.39;5.00;12.5;40.0;7;1350
8;7;5;7;1.58;1.50;87.5;60.0;3;1400
8;6;5;3;2.00;2.00;75.0;60.0;4;1400
8;4;5;2;3.54;3.50;50.0;40.0;5;1400
8;2;5;2;4.74;4.50;25.0;40.0;6;1400
8;1;5;2;5.39;5.00;12.5;40.0;7;1400
8;7;5;7;1.58;1.50;87.5;60.0;3;1450
8;6;5;3;2.00;2.00;75.0;60.0;4;1450
8;4;5;2;3.54;3.50;50.0;40.0;5;1450
8;2;5;2;4.74;4.50;25.0;40.0;6;1450
8;1;5;2;5.39;5.00;12.5;40.0;7;1450
8;7;5;7;1.58;1.50;87.5;60.0;3;1500
8;6;5;3;2.00;2.00;75.0;60.0;4;1500
8;4;5;2;3.54;3.50;50.0;40.0;5;1500
8;2;5;2;4.74;4.50;25.0;40.0;6;1500
8;1;5;2;5.39;5.00;12.5;40.0;7;1500
8;7;5;7;1.58;1.50;87.5;60.0;3;1550
8;6;5;3;2.00;2.00;75.0;60.0;4;1550
8;4;5;2;3.54;3.50;50.0;40.0;5;1550
8;2;5;2;4.74;4.50;25.0;40.0;6;1550
8;1;5;2;5.39;5.00;12.5;40.0;7;1550
8;7;5;7;1.58;1.50;87.5;60.0;3;1600
8;6;5;3;2.00;2.00;75.0;60.0;4;1600
8;4;5;2;3.54;3.50;50.0;40.0;5;1600
8;2;5;2;4.74;4.50;25.0;40.0;6;1600
8;1;5;2;5.39;5.00;12.5;40.0;7;1600
