	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	6	5	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	800
1	6	4	9	6	2.55	2.50	66.66666666666667	66.66666666666667	5	800
2	6	1	9	5	4.53	4.50	16.666666666666657	55.55555555555556	6	800
3	6	1	9	3	5.52	5.50	16.666666666666657	33.33333333333334	7	800
4	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	8	800
5	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	800
6	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	800
7	6	5	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	850
8	6	4	9	6	2.55	2.50	66.66666666666667	66.66666666666667	5	850
9	6	2	9	5	4.00	4.00	33.33333333333334	55.55555555555556	6	850
10	6	2	9	3	5.10	5.00	33.33333333333334	33.33333333333334	7	850
11	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	850
12	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	850
13	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	850
14	6	5	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	900
15	6	4	9	6	2.55	2.50	66.66666666666667	66.66666666666667	5	900
16	6	2	9	5	4.00	4.00	33.33333333333334	55.55555555555556	6	900
17	6	2	9	3	5.10	5.00	33.33333333333334	33.33333333333334	7	900
18	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	900
19	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	900
20	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	900
21	6	5	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	950
22	6	4	9	6	2.55	2.50	66.66666666666667	66.66666666666667	5	950
23	6	2	9	5	4.00	4.00	33.33333333333334	55.55555555555556	6	950
24	6	2	9	3	5.10	5.00	33.33333333333334	33.33333333333334	7	950
25	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	950
26	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	950
27	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	950
28	6	5	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1000
29	6	4	9	6	2.55	2.50	66.66666666666667	66.66666666666667	5	1000
30	6	2	9	5	4.00	4.00	33.33333333333334	55.55555555555556	6	1000
31	6	2	9	3	5.10	5.00	33.33333333333334	33.33333333333334	7	1000
32	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1000
33	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1000
34	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1000
35	6	6	9	7	1.41	1.00	100.0	77.77777777777777	4	1050
36	6	5	9	6	2.24	2.00	83.33333333333334	66.66666666666667	5	1050
37	6	3	9	5	3.54	3.50	50.0	55.55555555555556	6	1050
38	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1050
39	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1050
40	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1050
41	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1050
42	6	6	9	7	1.41	1.00	100.0	77.77777777777777	4	1100
43	6	5	9	6	2.24	2.00	83.33333333333334	66.66666666666667	5	1100
44	6	3	9	5	3.54	3.50	50.0	55.55555555555556	6	1100
45	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1100
46	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1100
47	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1100
