	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	6	6	6	2	2.83	2.00	100.0	33.33333333333334	800	900
1	6	6	6	2	2.83	2.00	100.0	33.33333333333334	850	900
2	6	6	6	2	2.83	2.00	100.0	33.33333333333334	900	900
3	6	6	6	2	2.83	2.00	100.0	33.33333333333334	950	900
4	6	6	6	2	2.83	2.00	100.0	33.33333333333334	1000	900
5	6	6	6	2	2.83	2.00	100.0	33.33333333333334	800	950
6	6	6	6	2	2.83	2.00	100.0	33.33333333333334	850	950
7	6	6	6	2	2.83	2.00	100.0	33.33333333333334	900	950
8	6	6	6	2	2.83	2.00	100.0	33.33333333333334	950	950
9	6	6	6	2	2.83	2.00	100.0	33.33333333333334	1000	950
10	6	6	6	2	2.83	2.00	100.0	33.33333333333334	800	1000
11	6	6	6	2	2.83	2.00	100.0	33.33333333333334	850	1000
12	6	6	6	2	2.83	2.00	100.0	33.33333333333334	900	1000
13	6	6	6	2	2.83	2.00	100.0	33.33333333333334	950	1000
14	6	6	6	2	2.83	2.00	100.0	33.33333333333334	1000	1000
15	6	6	6	2	2.83	2.00	100.0	33.33333333333334	800	1050
16	6	6	6	2	2.83	2.00	100.0	33.33333333333334	850	1050
17	6	6	6	2	2.83	2.00	100.0	33.33333333333334	900	1050
18	6	6	6	2	2.83	2.00	100.0	33.33333333333334	950	1050
19	6	6	6	2	2.83	2.00	100.0	33.33333333333334	1000	1050
20	6	6	6	2	2.83	2.00	100.0	33.33333333333334	800	1100
21	6	6	6	2	2.83	2.00	100.0	33.33333333333334	850	1100
22	6	6	6	2	2.83	2.00	100.0	33.33333333333334	900	1100
23	6	6	6	2	2.83	2.00	100.0	33.33333333333334	950	1100
24	6	6	6	2	2.83	2.00	100.0	33.33333333333334	1000	1100
