	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	4	2	3	2	1.58	1.50	50.0	66.66666666666667	600	600
1	4	3	3	2	1.00	1.00	75.0	66.66666666666667	650	600
2	4	3	3	2	1.00	1.00	75.0	66.66666666666667	700	600
3	4	3	3	2	1.00	1.00	75.0	66.66666666666667	750	600
4	4	3	3	2	1.00	1.00	75.0	66.66666666666667	800	600
5	4	3	3	2	1.00	1.00	75.0	66.66666666666667	850	600
6	4	3	3	2	1.00	1.00	75.0	66.66666666666667	900	600
7	4	3	3	2	1.00	1.00	75.0	66.66666666666667	950	600
8	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1000	600
9	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1050	600
10	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1100	600
11	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1150	600
12	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1200	600
13	4	2	3	2	1.58	1.50	50.0	66.66666666666667	600	650
14	4	3	3	2	1.00	1.00	75.0	66.66666666666667	650	650
15	4	3	3	2	1.00	1.00	75.0	66.66666666666667	700	650
16	4	3	3	2	1.00	1.00	75.0	66.66666666666667	750	650
17	4	3	3	2	1.00	1.00	75.0	66.66666666666667	800	650
18	4	3	3	2	1.00	1.00	75.0	66.66666666666667	850	650
19	4	3	3	2	1.00	1.00	75.0	66.66666666666667	900	650
20	4	3	3	2	1.00	1.00	75.0	66.66666666666667	950	650
21	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1000	650
22	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1050	650
23	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1100	650
24	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1150	650
25	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1200	650
26	4	2	3	2	1.58	1.50	50.0	66.66666666666667	600	700
27	4	3	3	2	1.00	1.00	75.0	66.66666666666667	650	700
28	4	3	3	2	1.00	1.00	75.0	66.66666666666667	700	700
29	4	3	3	2	1.00	1.00	75.0	66.66666666666667	750	700
30	4	3	3	2	1.00	1.00	75.0	66.66666666666667	800	700
31	4	3	3	2	1.00	1.00	75.0	66.66666666666667	850	700
32	4	3	3	2	1.00	1.00	75.0	66.66666666666667	900	700
33	4	3	3	2	1.00	1.00	75.0	66.66666666666667	950	700
34	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1000	700
35	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1050	700
36	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1100	700
37	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1150	700
38	4	3	3	2	1.00	1.00	75.0	66.66666666666667	1200	700
39	4	2	3	2	1.58	1.50	50.0	66.66666666666667	600	750
40	4	3	3	2	1.00	1.00	75.0	66.66666666666667	650	750
41	4	3	3	2	1.00	1.00	75.0	66.66666666666667	700	750
42	4	3	3	2	1.00	1.00	75.0	66.66666666666667	750	750
43	4	3	3	2	1.00	1.00	75.0	66.66666666666667	800	750
44	4	3	3	2	1.00	1.00	75.0	66.66666666666667	850	750
