	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	7	3	12	0	8.94	8.00	42.85714285714286	0.0	800	900
1	7	3	12	0	8.94	8.00	42.85714285714286	0.0	850	900
2	7	3	12	0	8.94	8.00	42.85714285714286	0.0	900	900
3	7	3	12	0	8.94	8.00	42.85714285714286	0.0	950	900
4	7	3	12	0	8.94	8.00	42.85714285714286	0.0	1000	900
5	7	3	12	0	8.94	8.00	42.85714285714286	0.0	800	950
6	7	3	12	0	8.94	8.00	42.85714285714286	0.0	850	950
7	7	3	12	0	8.94	8.00	42.85714285714286	0.0	900	950
8	7	3	12	0	8.94	8.00	42.85714285714286	0.0	950	950
9	7	3	12	0	8.94	8.00	42.85714285714286	0.0	1000	950
10	7	3	12	0	8.94	8.00	42.85714285714286	0.0	800	1000
11	7	3	12	0	8.94	8.00	42.85714285714286	0.0	850	1000
12	7	3	12	0	8.94	8.00	42.85714285714286	0.0	900	1000
13	7	3	12	0	8.94	8.00	42.85714285714286	0.0	950	1000
14	7	3	12	0	8.94	8.00	42.85714285714286	0.0	1000	1000
15	7	3	12	0	8.94	8.00	42.85714285714286	0.0	800	1050
16	7	3	12	0	8.94	8.00	42.85714285714286	0.0	850	1050
17	7	3	12	0	8.94	8.00	42.85714285714286	0.0	900	1050
18	7	3	12	0	8.94	8.00	42.85714285714286	0.0	950	1050
19	7	3	12	0	8.94	8.00	42.85714285714286	0.0	1000	1050
20	7	3	12	0	8.94	8.00	42.85714285714286	0.0	800	1100
21	7	3	12	0	8.94	8.00	42.85714285714286	0.0	850	1100
22	7	3	12	0	8.94	8.00	42.85714285714286	0.0	900	1100
23	7	3	12	0	8.94	8.00	42.85714285714286	0.0	950	1100
24	7	3	12	0	8.94	8.00	42.85714285714286	0.0	1000	1100
