	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	10	11	11	14	2.24	2.00	90.0	72.72727272727273	3	800
1	10	11	11	13	1.58	1.50	90.0	81.81818181818181	4	800
2	10	9	11	9	1.58	1.50	90.0	81.81818181818181	5	800
3	10	6	11	7	4.00	4.00	60.0	63.63636363636363	6	800
4	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	800
5	10	12	11	14	2.55	2.50	80.0	72.72727272727273	3	850
6	10	12	11	13	2.00	2.00	80.0	81.81818181818181	4	850
7	10	10	11	9	1.41	1.00	100.0	81.81818181818181	5	850
8	10	7	11	7	3.54	3.50	70.0	63.63636363636363	6	850
9	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	850
10	10	13	11	14	3.00	3.00	70.0	72.72727272727273	3	900
11	10	13	11	13	2.55	2.50	70.0	81.81818181818181	4	900
12	10	11	11	9	1.58	1.50	90.0	81.81818181818181	5	900
13	10	8	11	7	3.16	3.00	80.0	63.63636363636363	6	900
14	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	900
15	10	13	11	14	3.00	3.00	70.0	72.72727272727273	3	950
16	10	13	11	13	2.55	2.50	70.0	81.81818181818181	4	950
17	10	11	11	9	1.58	1.50	90.0	81.81818181818181	5	950
18	10	8	11	7	3.16	3.00	80.0	63.63636363636363	6	950
19	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	950
20	10	13	11	14	3.00	3.00	70.0	72.72727272727273	3	1000
21	10	13	11	13	2.55	2.50	70.0	81.81818181818181	4	1000
22	10	11	11	9	1.58	1.50	90.0	81.81818181818181	5	1000
23	10	8	11	7	3.16	3.00	80.0	63.63636363636363	6	1000
24	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	1000
25	10	13	11	14	3.00	3.00	70.0	72.72727272727273	3	1050
26	10	13	11	13	2.55	2.50	70.0	81.81818181818181	4	1050
27	10	11	11	9	1.58	1.50	90.0	81.81818181818181	5	1050
28	10	8	11	7	3.16	3.00	80.0	63.63636363636363	6	1050
29	10	5	11	3	6.67	6.50	50.0	27.272727272727266	7	1050
30	10	14	11	14	3.54	3.50	60.0	72.72727272727273	3	1100
31	10	14	11	13	3.16	3.00	60.0	81.81818181818181	4	1100
32	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1100
33	10	9	11	7	2.92	2.50	90.0	63.63636363636363	6	1100
34	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1100
35	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1150
36	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1150
37	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1150
38	10	9	11	7	2.92	2.50	90.0	63.63636363636363	6	1150
39	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1150
40	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1200
41	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1200
42	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1200
43	10	9	11	7	2.92	2.50	90.0	63.63636363636363	6	1200
44	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1200
45	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1250
46	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1250
47	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1250
48	10	9	11	7	2.92	2.50	90.0	63.63636363636363	6	1250
49	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1250
50	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1300
51	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1300
52	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1300
53	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1300
54	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1300
55	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1350
56	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1350
57	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1350
58	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1350
59	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1350
60	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1400
61	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1400
62	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1400
63	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1400
64	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1400
65	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1450
66	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1450
67	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1450
68	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1450
69	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1450
