	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	7	7	5	8	2.12	1.50	100.0	40.0	4	800
1	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	800
2	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	800
3	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	800
4	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	800
5	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	800
6	7	0	5	2	5.39	5.00	0.0	40.0	10	800
7	7	7	5	8	2.12	1.50	100.0	40.0	4	850
8	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	850
9	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	850
10	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	850
11	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	850
12	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	850
13	7	0	5	2	5.39	5.00	0.0	40.0	10	850
14	7	7	5	8	2.12	1.50	100.0	40.0	4	900
15	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	900
16	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	900
17	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	900
18	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	900
19	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	900
20	7	0	5	2	5.39	5.00	0.0	40.0	10	900
21	7	7	5	8	2.12	1.50	100.0	40.0	4	950
22	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	950
23	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	950
24	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	950
25	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	950
26	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	950
27	7	0	5	2	5.39	5.00	0.0	40.0	10	950
28	7	7	5	8	2.12	1.50	100.0	40.0	4	1000
29	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	1000
30	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	1000
31	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	1000
32	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	1000
33	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	1000
34	7	0	5	2	5.39	5.00	0.0	40.0	10	1000
35	7	8	5	8	2.24	2.00	85.71428571428572	40.0	4	1050
36	7	4	5	7	2.55	2.50	57.142857142857146	60.0	5	1050
37	7	3	5	6	2.92	2.50	42.85714285714286	80.0	6	1050
38	7	2	5	4	3.61	3.00	28.57142857142857	80.0	7	1050
39	7	2	5	4	3.61	3.00	28.57142857142857	80.0	8	1050
40	7	1	5	3	4.47	4.00	14.285714285714292	60.0	9	1050
41	7	0	5	2	5.39	5.00	0.0	40.0	10	1050
42	7	9	5	10	3.81	3.50	71.42857142857143	0.0	4	1100
43	7	5	5	9	3.16	3.00	71.42857142857143	20.0	5	1100
44	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1100
45	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1100
46	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1100
47	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1100
48	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1100
49	7	9	5	10	3.81	3.50	71.42857142857143	0.0	4	1150
50	7	5	5	9	3.16	3.00	71.42857142857143	20.0	5	1150
51	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1150
52	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1150
53	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1150
54	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1150
55	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1150
56	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1200
57	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1200
58	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1200
59	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1200
60	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1200
61	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1200
62	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1200
63	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1250
64	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1250
65	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1250
66	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1250
67	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1250
68	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1250
69	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1250
70	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1300
71	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1300
72	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1300
73	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1300
74	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1300
75	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1300
76	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1300
77	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1350
78	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1350
79	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1350
80	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1350
81	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1350
82	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1350
83	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1350
84	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1400
85	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1400
86	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1400
87	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1400
88	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1400
89	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1400
90	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1400
91	7	10	5	10	4.12	4.00	57.142857142857146	0.0	4	1450
92	7	6	5	9	2.92	2.50	85.71428571428572	20.0	5	1450
93	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1450
94	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1450
95	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1450
96	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1450
97	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1450
98	7	10	5	11	4.74	4.50	57.142857142857146	-20.0	4	1500
99	7	6	5	10	3.61	3.00	85.71428571428572	0.0	5	1500
100	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1500
101	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1500
102	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1500
103	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1500
104	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1500
105	7	10	5	11	4.74	4.50	57.142857142857146	-20.0	4	1550
106	7	6	5	10	3.61	3.00	85.71428571428572	0.0	5	1550
107	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1550
108	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1550
109	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1550
110	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1550
111	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1550
112	7	10	5	11	4.74	4.50	57.142857142857146	-20.0	4	1600
113	7	6	5	10	3.61	3.00	85.71428571428572	0.0	5	1600
114	7	4	5	8	3.00	3.00	57.142857142857146	40.0	6	1600
115	7	3	5	6	2.92	2.50	42.85714285714286	80.0	7	1600
116	7	3	5	6	2.92	2.50	42.85714285714286	80.0	8	1600
117	7	2	5	5	3.54	2.50	28.57142857142857	100.0	9	1600
118	7	1	5	3	4.47	4.00	14.285714285714292	60.0	10	1600
