	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	800
1	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	800
2	6	6	6	6	0.00	0.00	100.0	100.0	5	800
3	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	800
4	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	800
5	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	850
6	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	850
7	6	6	6	6	0.00	0.00	100.0	100.0	5	850
8	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	850
9	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	850
10	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	900
11	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	900
12	6	6	6	6	0.00	0.00	100.0	100.0	5	900
13	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	900
14	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	900
15	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	950
16	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	950
17	6	6	6	6	0.00	0.00	100.0	100.0	5	950
18	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	950
19	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	950
20	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	1000
21	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	1000
22	6	6	6	6	0.00	0.00	100.0	100.0	5	1000
23	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	1000
24	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	1000
25	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	1050
26	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	1050
27	6	6	6	6	0.00	0.00	100.0	100.0	5	1050
28	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	1050
29	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	1050
30	6	9	6	8	2.55	2.50	50.0	66.66666666666667	3	1100
31	6	8	6	7	1.58	1.50	66.66666666666667	83.33333333333334	4	1100
32	6	6	6	6	0.00	0.00	100.0	100.0	5	1100
33	6	3	6	4	2.55	2.50	50.0	66.66666666666667	6	1100
34	6	2	6	2	4.00	4.00	33.33333333333334	33.33333333333334	7	1100
35	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1150
36	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1150
37	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1150
38	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1150
39	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1150
40	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1200
41	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1200
42	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1200
43	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1200
44	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1200
45	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1250
46	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1250
47	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1250
48	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1250
49	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1250
50	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1300
51	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1300
52	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1300
53	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1300
54	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1300
55	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1350
56	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1350
57	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1350
58	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1350
59	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1350
60	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1400
61	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1400
62	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1400
63	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1400
64	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1400
65	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1450
66	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1450
67	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1450
68	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1450
69	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1450
70	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1500
71	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1500
72	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1500
73	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1500
74	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1500
75	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1550
76	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1550
77	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1550
78	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1550
79	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1550
80	6	10	6	8	3.16	3.00	33.33333333333334	66.66666666666667	3	1600
81	6	9	6	7	2.24	2.00	50.0	83.33333333333334	4	1600
82	6	7	6	6	0.71	0.50	83.33333333333334	100.0	5	1600
83	6	4	6	4	2.00	2.00	66.66666666666667	66.66666666666667	6	1600
84	6	3	6	2	3.54	3.50	50.0	33.33333333333334	7	1600
