	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	8	15	17	19	5.15	4.50	12.5	88.23529411764706	3	800
1	8	14	17	19	4.47	4.00	25.0	88.23529411764706	4	800
2	8	13	17	18	3.61	3.00	37.5	94.11764705882354	5	800
3	8	10	17	13	3.16	3.00	75.0	76.47058823529412	6	800
4	8	6	17	11	4.47	4.00	75.0	64.70588235294117	7	800
5	8	15	17	19	5.15	4.50	12.5	88.23529411764706	3	850
6	8	14	17	19	4.47	4.00	25.0	88.23529411764706	4	850
7	8	13	17	18	3.61	3.00	37.5	94.11764705882354	5	850
8	8	10	17	13	3.16	3.00	75.0	76.47058823529412	6	850
9	8	6	17	11	4.47	4.00	75.0	64.70588235294117	7	850
10	8	15	17	19	5.15	4.50	12.5	88.23529411764706	3	900
11	8	14	17	19	4.47	4.00	25.0	88.23529411764706	4	900
12	8	13	17	18	3.61	3.00	37.5	94.11764705882354	5	900
13	8	10	17	13	3.16	3.00	75.0	76.47058823529412	6	900
14	8	6	17	11	4.47	4.00	75.0	64.70588235294117	7	900
15	8	16	17	19	5.83	5.00	0.0	88.23529411764706	3	950
16	8	15	17	19	5.15	4.50	12.5	88.23529411764706	4	950
17	8	14	17	18	4.30	3.50	25.0	94.11764705882354	5	950
18	8	11	17	13	3.54	3.50	62.5	76.47058823529412	6	950
19	8	7	17	11	4.30	3.50	87.5	64.70588235294117	7	950
20	8	16	17	19	5.83	5.00	0.0	88.23529411764706	3	1000
21	8	15	17	19	5.15	4.50	12.5	88.23529411764706	4	1000
22	8	14	17	18	4.30	3.50	25.0	94.11764705882354	5	1000
23	8	11	17	13	3.54	3.50	62.5	76.47058823529412	6	1000
24	8	7	17	11	4.30	3.50	87.5	64.70588235294117	7	1000
25	8	16	17	19	5.83	5.00	0.0	88.23529411764706	3	1050
26	8	15	17	19	5.15	4.50	12.5	88.23529411764706	4	1050
27	8	14	17	18	4.30	3.50	25.0	94.11764705882354	5	1050
28	8	11	17	14	3.00	3.00	62.5	82.35294117647058	6	1050
29	8	7	17	12	3.61	3.00	87.5	70.58823529411765	7	1050
30	8	16	17	19	5.83	5.00	0.0	88.23529411764706	3	1100
31	8	15	17	19	5.15	4.50	12.5	88.23529411764706	4	1100
32	8	14	17	18	4.30	3.50	25.0	94.11764705882354	5	1100
33	8	11	17	14	3.00	3.00	62.5	82.35294117647058	6	1100
34	8	7	17	12	3.61	3.00	87.5	70.58823529411765	7	1100
35	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1150
36	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1150
37	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1150
38	8	11	17	14	3.00	3.00	62.5	82.35294117647058	6	1150
39	8	7	17	12	3.61	3.00	87.5	70.58823529411765	7	1150
40	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1200
41	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1200
42	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1200
43	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1200
44	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1200
45	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1250
46	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1250
47	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1250
48	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1250
49	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1250
50	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1300
51	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1300
52	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1300
53	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1300
54	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1300
55	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1350
56	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1350
57	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1350
58	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1350
59	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1350
60	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1400
61	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1400
62	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1400
63	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1400
64	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1400
65	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1450
66	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1450
67	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1450
68	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1450
69	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1450
70	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1500
71	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1500
72	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1500
73	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1500
74	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1500
75	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1550
76	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1550
77	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1550
78	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1550
79	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1550
80	8	16	17	20	6.04	5.50	0.0	82.35294117647058	3	1600
81	8	15	17	20	5.39	5.00	12.5	82.35294117647058	4	1600
82	8	14	17	19	4.47	4.00	25.0	88.23529411764706	5	1600
83	8	11	17	15	2.55	2.50	62.5	88.23529411764706	6	1600
84	8	7	17	13	2.92	2.50	87.5	76.47058823529412	7	1600
