16;27;12.35;10.50;15;1400
16;27;12.35;10.50;16;1400
16;27;12.35;10.50;15;1400
16;27;12.35;10.50;16;1400
16;27;12.35;10.50;17;1400
16;27;12.35;10.50;18;1400
15;26;11.51;9.50;19;1400
14;26;11.40;9.00;20;1400
13;23;9.22;7.00;21;1400
12;22;8.49;6.00;22;1400
9;20;7.38;6.50;23;1400
9;20;7.38;6.50;24;1400
9;17;5.39;5.00;25;1400
16;27;12.35;10.50;15;1450
16;27;12.35;10.50;16;1450
16;27;12.35;10.50;17;1450
16;27;12.35;10.50;18;1450
15;26;11.51;9.50;19;1450
14;26;11.40;9.00;20;1450
13;23;9.22;7.00;21;1450
12;22;8.49;6.00;22;1450
9;20;7.38;6.50;23;1450
9;20;7.38;6.50;24;1450
9;17;5.39;5.00;25;1450
16;27;12.35;10.50;15;1500
16;27;12.35;10.50;16;1500
16;27;12.35;10.50;17;1500
16;27;12.35;10.50;18;1500
15;26;11.51;9.50;19;1500
14;26;11.40;9.00;20;1500
13;23;9.22;7.00;21;1500
12;22;8.49;6.00;22;1500
9;20;7.38;6.50;23;1500
9;20;7.38;6.50;24;1500
9;17;5.39;5.00;25;1500
16;27;12.35;10.50;15;1550
16;27;12.35;10.50;16;1550
16;27;12.35;10.50;17;1550
16;27;12.35;10.50;18;1550
15;26;11.51;9.50;19;1550
14;26;11.40;9.00;20;1550
13;23;9.22;7.00;21;1550
12;22;8.49;6.00;22;1550
9;20;7.38;6.50;23;1550
9;20;7.38;6.50;24;1550
9;17;5.39;5.00;25;1550
16;27;12.35;10.50;15;1600
16;27;12.35;10.50;16;1600
16;27;12.35;10.50;17;1600
16;27;12.35;10.50;18;1600
15;26;11.51;9.50;19;1600
14;26;11.40;9.00;20;1600
13;23;9.22;7.00;21;1600
12;22;8.49;6.00;22;1600
9;20;7.38;6.50;23;1600
9;20;7.38;6.50;24;1600
9;17;5.39;5.00;25;1600
16;27;12.35;10.50;15;1650
16;27;12.35;10.50;16;1650
16;27;12.35;10.50;17;1650
16;27;12.35;10.50;18;1650
15;26;11.51;9.50;19;1650
14;26;11.40;9.00;20;1650
13;23;9.22;7.00;21;1650
12;22;8.49;6.00;22;1650
9;20;7.38;6.50;23;1650
9;20;7.38;6.50;24;1650
9;17;5.39;5.00;25;1650
16;27;12.35;10.50;15;1700
16;27;12.35;10.50;16;1700
16;27;12.35;10.50;17;1700
16;27;12.35;10.50;18;1700
15;26;11.51;9.50;19;1700
14;26;11.40;9.00;20;1700
13;23;9.22;7.00;21;1700
12;22;8.49;6.00;22;1700
9;20;7.38;6.50;23;1700
9;20;7.38;6.50;24;1700
9;17;5.39;5.00;25;1700
16;28;13.04;11.00;15;1750
16;28;13.04;11.00;16;1750
16;28;13.04;11.00;17;1750
16;28;13.04;11.00;18;1750
15;27;12.21;10.00;19;1750
14;27;12.10;9.50;20;1750
13;24;9.92;7.50;21;1750
12;23;9.19;6.50;22;1750
9;21;8.06;7.00;23;1750
9;21;8.06;7.00;24;1750
9;18;6.04;5.50;25;1750
16;28;13.04;11.00;15;1800
16;28;13.04;11.00;16;1800
16;28;13.04;11.00;17;1800
16;28;13.04;11.00;18;1800
15;27;12.21;10.00;19;1800
14;27;12.10;9.50;20;1800
13;24;9.92;7.50;21;1800
12;23;9.19;6.50;22;1800
9;21;8.06;7.00;23;1800
9;21;8.06;7.00;24;1800
9;18;6.04;5.50;25;1800
16;28;13.04;11.00;15;1850
16;28;13.04;11.00;16;1850
16;28;13.04;11.00;17;1850
16;28;13.04;11.00;18;1850
15;27;12.21;10.00;19;1850
14;27;12.10;9.50;20;1850
13;24;9.92;7.50;21;1850
12;23;9.19;6.50;22;1850
9;21;8.06;7.00;23;1850
9;21;8.06;7.00;24;1850
9;18;6.04;5.50;25;1850
16;28;13.04;11.00;15;1900
16;28;13.04;11.00;16;1900
16;28;13.04;11.00;17;1900
16;28;13.04;11.00;18;1900
15;27;12.21;10.00;19;1900
14;27;12.10;9.50;20;1900
13;24;9.92;7.50;21;1900
12;23;9.19;6.50;22;1900
9;21;8.06;7.00;23;1900
9;21;8.06;7.00;24;1900
9;18;6.04;5.50;25;1900
16;28;13.04;11.00;15;1950
16;28;13.04;11.00;16;1950
16;28;13.04;11.00;17;1950
16;28;13.04;11.00;18;1950
15;27;12.21;10.00;19;1950
14;27;12.10;9.50;20;1950
13;24;9.92;7.50;21;1950
12;23;9.19;6.50;22;1950
9;21;8.06;7.00;23;1950
9;21;8.06;7.00;24;1950
9;18;6.04;5.50;25;1950
16;28;13.04;11.00;15;2000
16;28;13.04;11.00;16;2000
16;28;13.04;11.00;17;2000
16;28;13.04;11.00;18;2000
15;27;12.21;10.00;19;2000
14;27;12.10;9.50;20;2000
13;24;9.92;7.50;21;2000
12;23;9.19;6.50;22;2000
9;21;8.06;7.00;23;2000
9;21;8.06;7.00;24;2000
9;18;6.04;5.50;25;2000
