12;13;3.54;2.50;600;1400
12;13;3.54;2.50;650;1400
13;13;2.83;2.00;700;1400
13;13;2.83;2.00;750;1400
13;13;2.83;2.00;800;1400
13;13;2.83;2.00;850;1400
13;13;2.83;2.00;900;1400
13;13;2.83;2.00;950;1400
13;13;2.83;2.00;1000;1400
12;14;3.61;3.00;600;1500
12;14;3.61;3.00;650;1500
13;14;2.92;2.50;700;1500
13;14;2.92;2.50;750;1500
13;14;2.92;2.50;800;1500
13;14;2.92;2.50;850;1500
13;14;2.92;2.50;900;1500
13;14;2.92;2.50;950;1500
13;14;2.92;2.50;1000;1500
12;14;3.61;3.00;600;1600
12;14;3.61;3.00;650;1600
13;14;2.92;2.50;700;1600
13;14;2.92;2.50;750;1600
13;14;2.92;2.50;800;1600
13;14;2.92;2.50;850;1600
13;14;2.92;2.50;900;1600
13;14;2.92;2.50;950;1600
13;14;2.92;2.50;1000;1600
12;14;3.61;3.00;600;1700
12;14;3.61;3.00;650;1700
13;14;2.92;2.50;700;1700
13;14;2.92;2.50;750;1700
13;14;2.92;2.50;800;1700
13;14;2.92;2.50;850;1700
13;14;2.92;2.50;900;1700
13;14;2.92;2.50;950;1700
13;14;2.92;2.50;1000;1700
12;14;3.61;3.00;600;1800
12;14;3.61;3.00;650;1800
13;14;2.92;2.50;700;1800
13;14;2.92;2.50;750;1800
13;14;2.92;2.50;800;1800
13;14;2.92;2.50;850;1800
13;14;2.92;2.50;900;1800
13;14;2.92;2.50;950;1800
13;14;2.92;2.50;1000;1800
12;14;3.61;3.00;600;1900
12;14;3.61;3.00;650;1900
13;14;2.92;2.50;700;1900
13;14;2.92;2.50;750;1900
13;14;2.92;2.50;800;1900
13;14;2.92;2.50;850;1900
13;14;2.92;2.50;900;1900
13;14;2.92;2.50;950;1900
13;14;2.92;2.50;1000;1900
12;14;3.61;3.00;600;2000
12;14;3.61;3.00;650;2000
13;14;2.92;2.50;700;2000
13;14;2.92;2.50;750;2000
13;14;2.92;2.50;800;2000
13;14;2.92;2.50;850;2000
13;14;2.92;2.50;900;2000
13;14;2.92;2.50;950;2000
13;14;2.92;2.50;1000;2000
