	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	2	1	1	1	0.71	0.50	50.0	100.0	600	800
1	2	2	1	1	0.00	0.00	100.0	100.0	650	800
2	2	2	1	1	0.00	0.00	100.0	100.0	700	800
3	2	2	1	1	0.00	0.00	100.0	100.0	750	800
4	2	2	1	1	0.00	0.00	100.0	100.0	800	800
5	2	2	1	1	0.00	0.00	100.0	100.0	850	800
6	2	2	1	1	0.00	0.00	100.0	100.0	900	800
7	2	2	1	1	0.00	0.00	100.0	100.0	950	800
8	2	2	1	1	0.00	0.00	100.0	100.0	1000	800
9	2	1	1	1	0.71	0.50	50.0	100.0	600	850
10	2	2	1	1	0.00	0.00	100.0	100.0	650	850
11	2	2	1	1	0.00	0.00	100.0	100.0	700	850
12	2	2	1	1	0.00	0.00	100.0	100.0	750	850
13	2	2	1	1	0.00	0.00	100.0	100.0	800	850
14	2	2	1	1	0.00	0.00	100.0	100.0	850	850
15	2	2	1	1	0.00	0.00	100.0	100.0	900	850
16	2	2	1	1	0.00	0.00	100.0	100.0	950	850
17	2	2	1	1	0.00	0.00	100.0	100.0	1000	850
18	2	1	1	1	0.71	0.50	50.0	100.0	600	900
19	2	2	1	1	0.00	0.00	100.0	100.0	650	900
20	2	2	1	1	0.00	0.00	100.0	100.0	700	900
21	2	2	1	1	0.00	0.00	100.0	100.0	750	900
22	2	2	1	1	0.00	0.00	100.0	100.0	800	900
23	2	2	1	1	0.00	0.00	100.0	100.0	850	900
24	2	2	1	1	0.00	0.00	100.0	100.0	900	900
25	2	2	1	1	0.00	0.00	100.0	100.0	950	900
26	2	2	1	1	0.00	0.00	100.0	100.0	1000	900
27	2	1	1	1	0.71	0.50	50.0	100.0	600	950
28	2	2	1	1	0.00	0.00	100.0	100.0	650	950
29	2	2	1	1	0.00	0.00	100.0	100.0	700	950
30	2	2	1	1	0.00	0.00	100.0	100.0	750	950
31	2	2	1	1	0.00	0.00	100.0	100.0	800	950
32	2	2	1	1	0.00	0.00	100.0	100.0	850	950
33	2	2	1	1	0.00	0.00	100.0	100.0	900	950
34	2	2	1	1	0.00	0.00	100.0	100.0	950	950
35	2	2	1	1	0.00	0.00	100.0	100.0	1000	950
36	2	1	1	1	0.71	0.50	50.0	100.0	600	1000
37	2	2	1	1	0.00	0.00	100.0	100.0	650	1000
38	2	2	1	1	0.00	0.00	100.0	100.0	700	1000
39	2	2	1	1	0.00	0.00	100.0	100.0	750	1000
40	2	2	1	1	0.00	0.00	100.0	100.0	800	1000
41	2	2	1	1	0.00	0.00	100.0	100.0	850	1000
42	2	2	1	1	0.00	0.00	100.0	100.0	900	1000
43	2	2	1	1	0.00	0.00	100.0	100.0	950	1000
44	2	2	1	1	0.00	0.00	100.0	100.0	1000	1000
45	2	1	1	1	0.71	0.50	50.0	100.0	600	1050
46	2	2	1	1	0.00	0.00	100.0	100.0	650	1050
47	2	2	1	1	0.00	0.00	100.0	100.0	700	1050
48	2	2	1	1	0.00	0.00	100.0	100.0	750	1050
49	2	2	1	1	0.00	0.00	100.0	100.0	800	1050
50	2	2	1	1	0.00	0.00	100.0	100.0	850	1050
51	2	2	1	1	0.00	0.00	100.0	100.0	900	1050
52	2	2	1	1	0.00	0.00	100.0	100.0	950	1050
53	2	2	1	1	0.00	0.00	100.0	100.0	1000	1050
54	2	1	1	1	0.71	0.50	50.0	100.0	600	1100
55	2	2	1	1	0.00	0.00	100.0	100.0	650	1100
56	2	2	1	1	0.00	0.00	100.0	100.0	700	1100
57	2	2	1	1	0.00	0.00	100.0	100.0	750	1100
58	2	2	1	1	0.00	0.00	100.0	100.0	800	1100
59	2	2	1	1	0.00	0.00	100.0	100.0	850	1100
60	2	2	1	1	0.00	0.00	100.0	100.0	900	1100
61	2	2	1	1	0.00	0.00	100.0	100.0	950	1100
62	2	2	1	1	0.00	0.00	100.0	100.0	1000	1100
63	2	1	1	1	0.71	0.50	50.0	100.0	600	1150
64	2	2	1	1	0.00	0.00	100.0	100.0	650	1150
65	2	2	1	1	0.00	0.00	100.0	100.0	700	1150
66	2	2	1	1	0.00	0.00	100.0	100.0	750	1150
67	2	2	1	1	0.00	0.00	100.0	100.0	800	1150
68	2	2	1	1	0.00	0.00	100.0	100.0	850	1150
69	2	2	1	1	0.00	0.00	100.0	100.0	900	1150
70	2	2	1	1	0.00	0.00	100.0	100.0	950	1150
71	2	2	1	1	0.00	0.00	100.0	100.0	1000	1150
72	2	1	1	1	0.71	0.50	50.0	100.0	600	1200
73	2	2	1	1	0.00	0.00	100.0	100.0	650	1200
74	2	2	1	1	0.00	0.00	100.0	100.0	700	1200
75	2	2	1	1	0.00	0.00	100.0	100.0	750	1200
76	2	2	1	1	0.00	0.00	100.0	100.0	800	1200
77	2	2	1	1	0.00	0.00	100.0	100.0	850	1200
78	2	2	1	1	0.00	0.00	100.0	100.0	900	1200
79	2	2	1	1	0.00	0.00	100.0	100.0	950	1200
80	2	2	1	1	0.00	0.00	100.0	100.0	1000	1200
