	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	1	1	2	1	0.71	0.50	100.0	50.0	600	800
1	1	1	2	1	0.71	0.50	100.0	50.0	650	800
2	1	1	2	1	0.71	0.50	100.0	50.0	700	800
3	1	1	2	1	0.71	0.50	100.0	50.0	750	800
4	1	1	2	1	0.71	0.50	100.0	50.0	800	800
5	1	1	2	1	0.71	0.50	100.0	50.0	850	800
6	1	1	2	1	0.71	0.50	100.0	50.0	900	800
7	1	1	2	1	0.71	0.50	100.0	50.0	950	800
8	1	1	2	1	0.71	0.50	100.0	50.0	1000	800
9	1	1	2	1	0.71	0.50	100.0	50.0	600	850
10	1	1	2	1	0.71	0.50	100.0	50.0	650	850
11	1	1	2	1	0.71	0.50	100.0	50.0	700	850
12	1	1	2	1	0.71	0.50	100.0	50.0	750	850
13	1	1	2	1	0.71	0.50	100.0	50.0	800	850
14	1	1	2	1	0.71	0.50	100.0	50.0	850	850
15	1	1	2	1	0.71	0.50	100.0	50.0	900	850
16	1	1	2	1	0.71	0.50	100.0	50.0	950	850
17	1	1	2	1	0.71	0.50	100.0	50.0	1000	850
18	1	1	2	1	0.71	0.50	100.0	50.0	600	900
19	1	1	2	1	0.71	0.50	100.0	50.0	650	900
20	1	1	2	1	0.71	0.50	100.0	50.0	700	900
21	1	1	2	1	0.71	0.50	100.0	50.0	750	900
22	1	1	2	1	0.71	0.50	100.0	50.0	800	900
23	1	1	2	1	0.71	0.50	100.0	50.0	850	900
24	1	1	2	1	0.71	0.50	100.0	50.0	900	900
25	1	1	2	1	0.71	0.50	100.0	50.0	950	900
26	1	1	2	1	0.71	0.50	100.0	50.0	1000	900
27	1	1	2	1	0.71	0.50	100.0	50.0	600	950
28	1	1	2	1	0.71	0.50	100.0	50.0	650	950
29	1	1	2	1	0.71	0.50	100.0	50.0	700	950
30	1	1	2	1	0.71	0.50	100.0	50.0	750	950
31	1	1	2	1	0.71	0.50	100.0	50.0	800	950
32	1	1	2	1	0.71	0.50	100.0	50.0	850	950
33	1	1	2	1	0.71	0.50	100.0	50.0	900	950
34	1	1	2	1	0.71	0.50	100.0	50.0	950	950
35	1	1	2	1	0.71	0.50	100.0	50.0	1000	950
36	1	1	2	1	0.71	0.50	100.0	50.0	600	1000
37	1	1	2	1	0.71	0.50	100.0	50.0	650	1000
38	1	1	2	1	0.71	0.50	100.0	50.0	700	1000
