	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
108	9	5	5.10	5.00	69.23076923076923	45.45454545454546	800	1200
109	10	5	4.74	4.50	76.92307692307692	45.45454545454546	850	1200
110	10	5	4.74	4.50	76.92307692307692	45.45454545454546	900	1200
111	10	5	4.74	4.50	76.92307692307692	45.45454545454546	950	1200
112	10	5	4.74	4.50	76.92307692307692	45.45454545454546	1000	1200
113	10	5	4.74	4.50	76.92307692307692	45.45454545454546	1050	1200
114	10	5	4.74	4.50	76.92307692307692	45.45454545454546	1100	1200
115	10	5	4.74	4.50	76.92307692307692	45.45454545454546	1150	1200
116	10	5	4.74	4.50	76.92307692307692	45.45454545454546	1200	1200
117	9	5	5.10	5.00	69.23076923076923	45.45454545454546	600	1250
118	9	5	5.10	5.00	69.23076923076923	45.45454545454546	650	1250
119	9	5	5.10	5.00	69.23076923076923	45.45454545454546	700	1250
120	9	6	4.53	4.50	69.23076923076923	54.54545454545455	750	1250
121	9	6	4.53	4.50	69.23076923076923	54.54545454545455	800	1250
122	10	6	4.12	4.00	76.92307692307692	54.54545454545455	850	1250
123	10	6	4.12	4.00	76.92307692307692	54.54545454545455	900	1250
124	10	6	4.12	4.00	76.92307692307692	54.54545454545455	950	1250
125	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1000	1250
126	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1050	1250
127	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1100	1250
128	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1150	1250
129	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1200	1250
130	9	5	5.10	5.00	69.23076923076923	45.45454545454546	600	1300
131	9	5	5.10	5.00	69.23076923076923	45.45454545454546	650	1300
132	9	5	5.10	5.00	69.23076923076923	45.45454545454546	700	1300
133	9	6	4.53	4.50	69.23076923076923	54.54545454545455	750	1300
134	9	6	4.53	4.50	69.23076923076923	54.54545454545455	800	1300
135	10	6	4.12	4.00	76.92307692307692	54.54545454545455	850	1300
136	10	6	4.12	4.00	76.92307692307692	54.54545454545455	900	1300
137	10	6	4.12	4.00	76.92307692307692	54.54545454545455	950	1300
138	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1000	1300
139	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1050	1300
140	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1100	1300
141	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1150	1300
142	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1200	1300
143	9	5	5.10	5.00	69.23076923076923	45.45454545454546	600	1350
144	9	5	5.10	5.00	69.23076923076923	45.45454545454546	650	1350
145	9	5	5.10	5.00	69.23076923076923	45.45454545454546	700	1350
146	9	6	4.53	4.50	69.23076923076923	54.54545454545455	750	1350
147	9	6	4.53	4.50	69.23076923076923	54.54545454545455	800	1350
148	10	6	4.12	4.00	76.92307692307692	54.54545454545455	850	1350
149	10	6	4.12	4.00	76.92307692307692	54.54545454545455	900	1350
150	10	6	4.12	4.00	76.92307692307692	54.54545454545455	950	1350
151	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1000	1350
152	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1050	1350
153	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1100	1350
154	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1150	1350
