	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	800	900
1	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	850	900
2	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	900	900
3	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	950	900
4	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	1000	900
5	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	800	950
6	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	850	950
7	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	900	950
8	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	950	950
9	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	1000	950
10	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	800	1000
11	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	850	1000
12	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	900	1000
13	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	950	1000
14	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	1000	1000
15	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	800	1050
16	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	850	1050
17	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	900	1050
18	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	950	1050
19	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	1000	1050
20	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	800	1100
21	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	850	1100
22	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	900	1100
23	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	950	1100
24	13	4	3	2	6.40	5.00	30.769230769230774	66.66666666666667	1000	1100
