0;4;0;2;3.16;3.00;NaN;NaN;4;1000
0;4;0;2;3.16;3.00;NaN;NaN;5;1000
0;2;0;1;1.58;1.50;NaN;NaN;6;1000
0;1;0;1;1.00;1.00;NaN;NaN;7;1000
0;1;0;1;1.00;1.00;NaN;NaN;8;1000
0;1;0;1;1.00;1.00;NaN;NaN;9;1000
0;1;0;0;0.71;0.50;NaN;NaN;10;1000
0;4;0;2;3.16;3.00;NaN;NaN;4;1050
0;4;0;2;3.16;3.00;NaN;NaN;5;1050
0;2;0;1;1.58;1.50;NaN;NaN;6;1050
0;1;0;1;1.00;1.00;NaN;NaN;7;1050
0;1;0;1;1.00;1.00;NaN;NaN;8;1050
0;1;0;1;1.00;1.00;NaN;NaN;9;1050
0;1;0;0;0.71;0.50;NaN;NaN;10;1050
0;4;0;2;3.16;3.00;NaN;NaN;4;1100
0;4;0;2;3.16;3.00;NaN;NaN;5;1100
0;2;0;1;1.58;1.50;NaN;NaN;6;1100
0;1;0;1;1.00;1.00;NaN;NaN;7;1100
0;1;0;1;1.00;1.00;NaN;NaN;8;1100
0;1;0;1;1.00;1.00;NaN;NaN;9;1100
0;1;0;0;0.71;0.50;NaN;NaN;10;1100
0;4;0;2;3.16;3.00;NaN;NaN;4;1150
0;4;0;2;3.16;3.00;NaN;NaN;5;1150
0;2;0;1;1.58;1.50;NaN;NaN;6;1150
0;1;0;1;1.00;1.00;NaN;NaN;7;1150
0;1;0;1;1.00;1.00;NaN;NaN;8;1150
0;1;0;1;1.00;1.00;NaN;NaN;9;1150
0;1;0;0;0.71;0.50;NaN;NaN;10;1150
0;4;0;2;3.16;3.00;NaN;NaN;4;1200
0;4;0;2;3.16;3.00;NaN;NaN;5;1200
0;2;0;1;1.58;1.50;NaN;NaN;6;1200
0;1;0;1;1.00;1.00;NaN;NaN;7;1200
0;1;0;1;1.00;1.00;NaN;NaN;8;1200
0;4;0;2;3.16;3.00;NaN;NaN;4;1000
0;4;0;2;3.16;3.00;NaN;NaN;5;1000
0;2;0;1;1.58;1.50;NaN;NaN;6;1000
0;1;0;1;1.00;1.00;NaN;NaN;7;1000
0;1;0;1;1.00;1.00;NaN;NaN;8;1000
0;1;0;1;1.00;1.00;NaN;NaN;9;1000
0;1;0;0;0.71;0.50;NaN;NaN;10;1000
0;4;0;2;3.16;3.00;NaN;NaN;4;1050
0;4;0;2;3.16;3.00;NaN;NaN;5;1050
0;2;0;1;1.58;1.50;NaN;NaN;6;1050
0;1;0;1;1.00;1.00;NaN;NaN;7;1050
0;1;0;1;1.00;1.00;NaN;NaN;8;1050
0;1;0;1;1.00;1.00;NaN;NaN;9;1050
0;1;0;0;0.71;0.50;NaN;NaN;10;1050
0;4;0;2;3.16;3.00;NaN;NaN;4;1100
0;4;0;2;3.16;3.00;NaN;NaN;5;1100
0;2;0;1;1.58;1.50;NaN;NaN;6;1100
0;1;0;1;1.00;1.00;NaN;NaN;7;1100
0;1;0;1;1.00;1.00;NaN;NaN;8;1100
0;1;0;1;1.00;1.00;NaN;NaN;9;1100
0;1;0;0;0.71;0.50;NaN;NaN;10;1100
0;4;0;2;3.16;3.00;NaN;NaN;4;1150
0;4;0;2;3.16;3.00;NaN;NaN;5;1150
0;2;0;1;1.58;1.50;NaN;NaN;6;1150
0;1;0;1;1.00;1.00;NaN;NaN;7;1150
0;1;0;1;1.00;1.00;NaN;NaN;8;1150
0;1;0;1;1.00;1.00;NaN;NaN;9;1150
0;1;0;0;0.71;0.50;NaN;NaN;10;1150
0;4;0;2;3.16;3.00;NaN;NaN;4;1200
0;4;0;2;3.16;3.00;NaN;NaN;5;1200
0;2;0;1;1.58;1.50;NaN;NaN;6;1200
0;1;0;1;1.00;1.00;NaN;NaN;7;1200
