	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	800
1	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	800
2	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	800
3	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	800
4	9	3	5	5	4.24	3.00	33.33333333333334	100.0	7	800
5	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	850
6	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	850
7	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	850
8	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	850
9	9	3	5	5	4.24	3.00	33.33333333333334	100.0	7	850
10	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	900
11	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	900
12	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	900
13	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	900
14	9	3	5	5	4.24	3.00	33.33333333333334	100.0	7	900
15	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	950
16	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	950
17	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	950
18	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	950
19	9	3	5	5	4.24	3.00	33.33333333333334	100.0	7	950
20	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1000
21	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1000
22	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1000
23	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1000
24	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1000
25	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1050
26	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1050
27	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1050
28	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1050
29	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1050
30	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1100
31	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1100
32	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1100
33	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1100
34	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1100
35	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1150
36	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1150
37	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1150
38	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1150
39	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1150
40	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1200
41	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1200
42	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1200
43	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1200
44	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1200
45	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	3	1250
46	9	5	5	12	5.70	5.50	55.55555555555556	-40.0	4	1250
47	9	5	5	11	5.10	5.00	55.55555555555556	-20.0	5	1250
48	9	5	5	9	4.00	4.00	55.55555555555556	20.0	6	1250
49	9	4	5	5	3.54	2.50	44.44444444444444	100.0	7	1250
