	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	8	9	5	3	1.58	1.50	87.5	60.0	3	800
1	8	9	5	3	1.58	1.50	87.5	60.0	4	800
2	8	6	5	2	2.55	2.50	75.0	40.0	5	800
3	8	6	5	1	3.16	3.00	75.0	20.0	6	800
4	8	5	5	1	3.54	3.50	62.5	20.0	7	800
5	8	9	5	3	1.58	1.50	87.5	60.0	3	850
6	8	9	5	3	1.58	1.50	87.5	60.0	4	850
7	8	6	5	2	2.55	2.50	75.0	40.0	5	850
8	8	6	5	1	3.16	3.00	75.0	20.0	6	850
9	8	5	5	1	3.54	3.50	62.5	20.0	7	850
10	8	10	5	4	1.58	1.50	75.0	80.0	3	900
11	8	10	5	4	1.58	1.50	75.0	80.0	4	900
12	8	6	5	2	2.55	2.50	75.0	40.0	5	900
13	8	6	5	1	3.16	3.00	75.0	20.0	6	900
14	8	5	5	1	3.54	3.50	62.5	20.0	7	900
15	8	10	5	4	1.58	1.50	75.0	80.0	3	950
16	8	10	5	4	1.58	1.50	75.0	80.0	4	950
17	8	6	5	2	2.55	2.50	75.0	40.0	5	950
18	8	6	5	1	3.16	3.00	75.0	20.0	6	950
19	8	5	5	1	3.54	3.50	62.5	20.0	7	950
20	8	10	5	4	1.58	1.50	75.0	80.0	3	1000
21	8	10	5	4	1.58	1.50	75.0	80.0	4	1000
22	8	6	5	2	2.55	2.50	75.0	40.0	5	1000
23	8	6	5	1	3.16	3.00	75.0	20.0	6	1000
24	8	5	5	1	3.54	3.50	62.5	20.0	7	1000
25	8	11	5	4	2.24	2.00	62.5	80.0	3	1050
26	8	11	5	4	2.24	2.00	62.5	80.0	4	1050
27	8	7	5	2	2.24	2.00	87.5	40.0	5	1050
28	8	7	5	1	2.92	2.50	87.5	20.0	6	1050
29	8	6	5	1	3.16	3.00	75.0	20.0	7	1050
30	8	13	5	4	3.61	3.00	37.5	80.0	3	1100
31	8	13	5	4	3.61	3.00	37.5	80.0	4	1100
32	8	9	5	2	2.24	2.00	87.5	40.0	5	1100
33	8	9	5	1	2.92	2.50	87.5	20.0	6	1100
34	8	8	5	1	2.83	2.00	100.0	20.0	7	1100
35	8	13	5	5	3.54	2.50	37.5	100.0	3	1150
36	8	13	5	5	3.54	2.50	37.5	100.0	4	1150
37	8	9	5	3	1.58	1.50	87.5	60.0	5	1150
38	8	9	5	2	2.24	2.00	87.5	40.0	6	1150
39	8	8	5	2	2.12	1.50	100.0	40.0	7	1150
40	8	13	5	5	3.54	2.50	37.5	100.0	3	1200
41	8	13	5	5	3.54	2.50	37.5	100.0	4	1200
42	8	9	5	3	1.58	1.50	87.5	60.0	5	1200
43	8	9	5	2	2.24	2.00	87.5	40.0	6	1200
44	8	8	5	2	2.12	1.50	100.0	40.0	7	1200
45	8	13	5	5	3.54	2.50	37.5	100.0	3	1250
46	8	13	5	5	3.54	2.50	37.5	100.0	4	1250
47	8	9	5	3	1.58	1.50	87.5	60.0	5	1250
48	8	9	5	2	2.24	2.00	87.5	40.0	6	1250
49	8	8	5	2	2.12	1.50	100.0	40.0	7	1250
