	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	6	6	6	6	0.00	0.00	100.0	100.0	600	800
1	6	6	6	6	0.00	0.00	100.0	100.0	650	800
2	6	6	6	6	0.00	0.00	100.0	100.0	700	800
3	6	6	6	6	0.00	0.00	100.0	100.0	750	800
4	6	6	6	6	0.00	0.00	100.0	100.0	800	800
5	6	6	6	6	0.00	0.00	100.0	100.0	850	800
6	6	6	6	6	0.00	0.00	100.0	100.0	900	800
7	6	6	6	6	0.00	0.00	100.0	100.0	950	800
8	6	6	6	6	0.00	0.00	100.0	100.0	1000	800
9	6	6	6	6	0.00	0.00	100.0	100.0	600	850
10	6	6	6	6	0.00	0.00	100.0	100.0	650	850
11	6	6	6	6	0.00	0.00	100.0	100.0	700	850
12	6	6	6	6	0.00	0.00	100.0	100.0	750	850
13	6	6	6	6	0.00	0.00	100.0	100.0	800	850
14	6	6	6	6	0.00	0.00	100.0	100.0	850	850
15	6	6	6	6	0.00	0.00	100.0	100.0	900	850
16	6	6	6	6	0.00	0.00	100.0	100.0	950	850
17	6	6	6	6	0.00	0.00	100.0	100.0	1000	850
18	6	6	6	6	0.00	0.00	100.0	100.0	600	900
19	6	6	6	6	0.00	0.00	100.0	100.0	650	900
20	6	6	6	6	0.00	0.00	100.0	100.0	700	900
21	6	6	6	6	0.00	0.00	100.0	100.0	750	900
22	6	6	6	6	0.00	0.00	100.0	100.0	800	900
23	6	6	6	6	0.00	0.00	100.0	100.0	850	900
24	6	6	6	6	0.00	0.00	100.0	100.0	900	900
25	6	6	6	6	0.00	0.00	100.0	100.0	950	900
26	6	6	6	6	0.00	0.00	100.0	100.0	1000	900
27	6	6	6	6	0.00	0.00	100.0	100.0	600	950
28	6	6	6	6	0.00	0.00	100.0	100.0	650	950
29	6	6	6	6	0.00	0.00	100.0	100.0	700	950
30	6	6	6	6	0.00	0.00	100.0	100.0	750	950
31	6	6	6	6	0.00	0.00	100.0	100.0	800	950
32	6	6	6	6	0.00	0.00	100.0	100.0	850	950
33	6	6	6	6	0.00	0.00	100.0	100.0	900	950
34	6	6	6	6	0.00	0.00	100.0	100.0	950	950
35	6	6	6	6	0.00	0.00	100.0	100.0	1000	950
36	6	6	6	6	0.00	0.00	100.0	100.0	600	1000
37	6	6	6	6	0.00	0.00	100.0	100.0	650	1000
38	6	6	6	6	0.00	0.00	100.0	100.0	700	1000
39	6	6	6	6	0.00	0.00	100.0	100.0	750	1000
40	6	6	6	6	0.00	0.00	100.0	100.0	800	1000
