	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1000
1	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1000
2	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1000
3	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1000
4	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1000
5	6	0	6	0	6.00	6.00	0.0	0.0	9	1000
6	6	0	6	0	6.00	6.00	0.0	0.0	10	1000
7	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1050
8	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1050
9	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1050
10	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1050
11	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1050
12	6	0	6	0	6.00	6.00	0.0	0.0	9	1050
13	6	0	6	0	6.00	6.00	0.0	0.0	10	1050
14	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1100
15	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1100
16	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1100
17	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1100
18	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1100
19	6	0	6	0	6.00	6.00	0.0	0.0	9	1100
20	6	0	6	0	6.00	6.00	0.0	0.0	10	1100
21	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1150
22	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1150
23	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1150
24	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1150
25	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1150
26	6	0	6	0	6.00	6.00	0.0	0.0	9	1150
27	6	0	6	0	6.00	6.00	0.0	0.0	10	1150
28	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1200
29	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1200
30	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1200
31	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1200
32	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1200
33	6	0	6	0	6.00	6.00	0.0	0.0	9	1200
34	6	0	6	0	6.00	6.00	0.0	0.0	10	1200
35	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1250
36	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1250
37	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1250
38	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1250
39	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1250
40	6	0	6	0	6.00	6.00	0.0	0.0	9	1250
41	6	0	6	0	6.00	6.00	0.0	0.0	10	1250
42	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1300
43	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1300
44	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1300
45	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1300
46	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1300
47	6	0	6	0	6.00	6.00	0.0	0.0	9	1300
48	6	0	6	0	6.00	6.00	0.0	0.0	10	1300
49	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1350
50	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1350
51	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1350
52	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1350
53	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1350
54	6	0	6	0	6.00	6.00	0.0	0.0	9	1350
55	6	0	6	0	6.00	6.00	0.0	0.0	10	1350
56	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1400
57	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1400
58	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1400
59	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1400
60	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1400
61	6	0	6	0	6.00	6.00	0.0	0.0	9	1400
62	6	0	6	0	6.00	6.00	0.0	0.0	10	1400
63	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1450
64	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1450
65	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1450
66	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1450
67	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1450
68	6	0	6	0	6.00	6.00	0.0	0.0	9	1450
69	6	0	6	0	6.00	6.00	0.0	0.0	10	1450
70	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1500
71	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1500
72	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1500
73	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1500
74	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1500
75	6	0	6	0	6.00	6.00	0.0	0.0	9	1500
76	6	0	6	0	6.00	6.00	0.0	0.0	10	1500
77	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1550
78	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1550
79	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1550
80	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1550
81	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1550
82	6	0	6	0	6.00	6.00	0.0	0.0	9	1550
83	6	0	6	0	6.00	6.00	0.0	0.0	10	1550
84	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	4	1600
85	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	5	1600
86	6	7	6	5	1.00	1.00	83.33333333333334	83.33333333333334	6	1600
87	6	4	6	3	2.55	2.50	66.66666666666667	50.0	7	1600
88	6	1	6	1	5.00	5.00	16.666666666666657	16.666666666666657	8	1600
89	6	0	6	0	6.00	6.00	0.0	0.0	9	1600
90	6	0	6	0	6.00	6.00	0.0	0.0	10	1600
