	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	950
1	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	950
2	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	950
3	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	950
4	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	950
5	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	950
6	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	1000
7	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	1000
8	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	1000
9	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	1000
10	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	1000
11	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	1000
12	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	1050
13	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	1050
14	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	1050
15	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	1050
16	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	1050
17	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	1050
18	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	1100
19	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	1100
20	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	1100
21	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	1100
22	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	1100
23	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	1100
24	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	1150
25	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	1150
26	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	1150
27	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	1150
28	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	1150
29	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	1150
30	4	1	3	1	2.55	2.50	25.0	33.33333333333334	950	1200
31	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1000	1200
32	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1050	1200
33	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1100	1200
34	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1150	1200
35	4	2	3	1	2.00	2.00	50.0	33.33333333333334	1200	1200
