	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	4	6	0	5	3.81	3.50	NaN	NaN	15	1000
1	4	5	0	4	2.92	2.50	NaN	NaN	16	1000
2	4	5	0	4	2.92	2.50	NaN	NaN	17	1000
3	4	5	0	4	2.92	2.50	NaN	NaN	18	1000
4	4	5	0	4	2.92	2.50	NaN	NaN	19	1000
5	4	5	0	4	2.92	2.50	NaN	NaN	20	1000
6	4	3	0	3	2.24	2.00	NaN	NaN	21	1000
7	4	3	0	3	2.24	2.00	NaN	NaN	22	1000
8	4	3	0	3	2.24	2.00	NaN	NaN	23	1000
9	4	2	0	2	2.00	2.00	NaN	NaN	24	1000
10	4	2	0	2	2.00	2.00	NaN	NaN	25	1000
11	4	2	0	2	2.00	2.00	NaN	NaN	26	1000
12	4	2	0	2	2.00	2.00	NaN	NaN	27	1000
13	4	2	0	2	2.00	2.00	NaN	NaN	28	1000
14	4	2	0	2	2.00	2.00	NaN	NaN	29	1000
15	4	2	0	2	2.00	2.00	NaN	NaN	30	1000
16	4	6	0	5	3.81	3.50	NaN	NaN	15	1050
17	4	5	0	4	2.92	2.50	NaN	NaN	16	1050
18	4	5	0	4	2.92	2.50	NaN	NaN	17	1050
19	4	5	0	4	2.92	2.50	NaN	NaN	18	1050
20	4	5	0	4	2.92	2.50	NaN	NaN	19	1050
21	4	5	0	4	2.92	2.50	NaN	NaN	20	1050
22	4	3	0	3	2.24	2.00	NaN	NaN	21	1050
23	4	3	0	3	2.24	2.00	NaN	NaN	22	1050
24	4	3	0	3	2.24	2.00	NaN	NaN	23	1050
25	4	2	0	2	2.00	2.00	NaN	NaN	24	1050
26	4	2	0	2	2.00	2.00	NaN	NaN	25	1050
27	4	2	0	2	2.00	2.00	NaN	NaN	26	1050
28	4	2	0	2	2.00	2.00	NaN	NaN	27	1050
29	4	2	0	2	2.00	2.00	NaN	NaN	28	1050
30	4	2	0	2	2.00	2.00	NaN	NaN	29	1050
31	4	2	0	2	2.00	2.00	NaN	NaN	30	1050
32	4	6	0	5	3.81	3.50	NaN	NaN	15	1100
33	4	5	0	4	2.92	2.50	NaN	NaN	16	1100
34	4	5	0	4	2.92	2.50	NaN	NaN	17	1100
35	4	5	0	4	2.92	2.50	NaN	NaN	18	1100
36	4	5	0	4	2.92	2.50	NaN	NaN	19	1100
37	4	5	0	4	2.92	2.50	NaN	NaN	20	1100
38	4	3	0	3	2.24	2.00	NaN	NaN	21	1100
39	4	3	0	3	2.24	2.00	NaN	NaN	22	1100
40	4	3	0	3	2.24	2.00	NaN	NaN	23	1100
41	4	2	0	2	2.00	2.00	NaN	NaN	24	1100
42	4	2	0	2	2.00	2.00	NaN	NaN	25	1100
43	4	2	0	2	2.00	2.00	NaN	NaN	26	1100
44	4	2	0	2	2.00	2.00	NaN	NaN	27	1100
45	4	2	0	2	2.00	2.00	NaN	NaN	28	1100
46	4	2	0	2	2.00	2.00	NaN	NaN	29	1100
47	4	2	0	2	2.00	2.00	NaN	NaN	30	1100
48	4	6	0	5	3.81	3.50	NaN	NaN	15	1150
49	4	5	0	4	2.92	2.50	NaN	NaN	16	1150
50	4	5	0	4	2.92	2.50	NaN	NaN	17	1150
51	4	5	0	4	2.92	2.50	NaN	NaN	18	1150
52	4	5	0	4	2.92	2.50	NaN	NaN	19	1150
53	4	5	0	4	2.92	2.50	NaN	NaN	20	1150
54	4	3	0	3	2.24	2.00	NaN	NaN	21	1150
55	4	3	0	3	2.24	2.00	NaN	NaN	22	1150
56	4	3	0	3	2.24	2.00	NaN	NaN	23	1150
57	4	2	0	2	2.00	2.00	NaN	NaN	24	1150
58	4	2	0	2	2.00	2.00	NaN	NaN	25	1150
59	4	2	0	2	2.00	2.00	NaN	NaN	26	1150
60	4	2	0	2	2.00	2.00	NaN	NaN	27	1150
