	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	2	5	0	5	4.12	4.00	NaN	NaN	15	1000
1	2	5	0	5	4.12	4.00	NaN	NaN	16	1000
2	2	5	0	5	4.12	4.00	NaN	NaN	17	1000
3	2	5	0	5	4.12	4.00	NaN	NaN	18	1000
4	2	5	0	5	4.12	4.00	NaN	NaN	19	1000
5	2	4	0	4	3.16	3.00	NaN	NaN	20	1000
6	2	2	0	2	1.41	1.00	NaN	NaN	21	1000
7	2	2	0	2	1.41	1.00	NaN	NaN	22	1000
8	2	2	0	2	1.41	1.00	NaN	NaN	23	1000
9	2	2	0	2	1.41	1.00	NaN	NaN	24	1000
10	2	2	0	2	1.41	1.00	NaN	NaN	25	1000
11	2	2	0	2	1.41	1.00	NaN	NaN	26	1000
12	2	2	0	2	1.41	1.00	NaN	NaN	27	1000
13	2	2	0	2	1.41	1.00	NaN	NaN	28	1000
14	2	1	0	1	1.00	1.00	NaN	NaN	29	1000
15	2	1	0	1	1.00	1.00	NaN	NaN	30	1000
16	2	5	0	5	4.12	4.00	NaN	NaN	15	1050
17	2	5	0	5	4.12	4.00	NaN	NaN	16	1050
18	2	5	0	5	4.12	4.00	NaN	NaN	17	1050
19	2	5	0	5	4.12	4.00	NaN	NaN	18	1050
20	2	5	0	5	4.12	4.00	NaN	NaN	19	1050
21	2	4	0	4	3.16	3.00	NaN	NaN	20	1050
22	2	2	0	2	1.41	1.00	NaN	NaN	21	1050
23	2	2	0	2	1.41	1.00	NaN	NaN	22	1050
24	2	2	0	2	1.41	1.00	NaN	NaN	23	1050
25	2	2	0	2	1.41	1.00	NaN	NaN	24	1050
26	2	2	0	2	1.41	1.00	NaN	NaN	25	1050
27	2	2	0	2	1.41	1.00	NaN	NaN	26	1050
28	2	2	0	2	1.41	1.00	NaN	NaN	27	1050
29	2	2	0	2	1.41	1.00	NaN	NaN	28	1050
30	2	1	0	1	1.00	1.00	NaN	NaN	29	1050
31	2	1	0	1	1.00	1.00	NaN	NaN	30	1050
32	2	5	0	5	4.12	4.00	NaN	NaN	15	1100
33	2	5	0	5	4.12	4.00	NaN	NaN	16	1100
34	2	5	0	5	4.12	4.00	NaN	NaN	17	1100
35	2	5	0	5	4.12	4.00	NaN	NaN	18	1100
36	2	5	0	5	4.12	4.00	NaN	NaN	19	1100
37	2	4	0	4	3.16	3.00	NaN	NaN	20	1100
38	2	2	0	2	1.41	1.00	NaN	NaN	21	1100
39	2	2	0	2	1.41	1.00	NaN	NaN	22	1100
40	2	2	0	2	1.41	1.00	NaN	NaN	23	1100
41	2	2	0	2	1.41	1.00	NaN	NaN	24	1100
42	2	2	0	2	1.41	1.00	NaN	NaN	25	1100
43	2	2	0	2	1.41	1.00	NaN	NaN	26	1100
44	2	2	0	2	1.41	1.00	NaN	NaN	27	1100
45	2	2	0	2	1.41	1.00	NaN	NaN	28	1100
46	2	1	0	1	1.00	1.00	NaN	NaN	29	1100
47	2	1	0	1	1.00	1.00	NaN	NaN	30	1100
48	2	5	0	5	4.12	4.00	NaN	NaN	15	1150
49	2	5	0	5	4.12	4.00	NaN	NaN	16	1150
50	2	5	0	5	4.12	4.00	NaN	NaN	17	1150
51	2	5	0	5	4.12	4.00	NaN	NaN	18	1150
52	2	5	0	5	4.12	4.00	NaN	NaN	19	1150
53	2	4	0	4	3.16	3.00	NaN	NaN	20	1150
54	2	2	0	2	1.41	1.00	NaN	NaN	21	1150
55	2	2	0	2	1.41	1.00	NaN	NaN	22	1150
56	2	2	0	2	1.41	1.00	NaN	NaN	23	1150
57	2	2	0	2	1.41	1.00	NaN	NaN	24	1150
58	2	2	0	2	1.41	1.00	NaN	NaN	25	1150
59	2	2	0	2	1.41	1.00	NaN	NaN	26	1150
60	2	2	0	2	1.41	1.00	NaN	NaN	27	1150
61	2	2	0	2	1.41	1.00	NaN	NaN	28	1150
62	2	1	0	1	1.00	1.00	NaN	NaN	29	1150
63	2	1	0	1	1.00	1.00	NaN	NaN	30	1150
64	2	5	0	5	4.12	4.00	NaN	NaN	15	1200
65	2	5	0	5	4.12	4.00	NaN	NaN	16	1200
66	2	5	0	5	4.12	4.00	NaN	NaN	17	1200
67	2	5	0	5	4.12	4.00	NaN	NaN	18	1200
68	2	5	0	5	4.12	4.00	NaN	NaN	19	1200
69	2	4	0	4	3.16	3.00	NaN	NaN	20	1200
70	2	2	0	2	1.41	1.00	NaN	NaN	21	1200
71	2	2	0	2	1.41	1.00	NaN	NaN	22	1200
72	2	2	0	2	1.41	1.00	NaN	NaN	23	1200
73	2	2	0	2	1.41	1.00	NaN	NaN	24	1200
74	2	2	0	2	1.41	1.00	NaN	NaN	25	1200
75	2	2	0	2	1.41	1.00	NaN	NaN	26	1200
76	2	2	0	2	1.41	1.00	NaN	NaN	27	1200
77	2	2	0	2	1.41	1.00	NaN	NaN	28	1200
78	2	1	0	1	1.00	1.00	NaN	NaN	29	1200
79	2	1	0	1	1.00	1.00	NaN	NaN	30	1200
80	2	5	0	5	4.12	4.00	NaN	NaN	15	1250
81	2	5	0	5	4.12	4.00	NaN	NaN	16	1250
82	2	5	0	5	4.12	4.00	NaN	NaN	17	1250
83	2	5	0	5	4.12	4.00	NaN	NaN	18	1250
84	2	5	0	5	4.12	4.00	NaN	NaN	19	1250
85	2	4	0	4	3.16	3.00	NaN	NaN	20	1250
86	2	2	0	2	1.41	1.00	NaN	NaN	21	1250
87	2	2	0	2	1.41	1.00	NaN	NaN	22	1250
88	2	2	0	2	1.41	1.00	NaN	NaN	23	1250
89	2	2	0	2	1.41	1.00	NaN	NaN	24	1250
90	2	2	0	2	1.41	1.00	NaN	NaN	25	1250
91	2	2	0	2	1.41	1.00	NaN	NaN	26	1250
92	2	2	0	2	1.41	1.00	NaN	NaN	27	1250
93	2	2	0	2	1.41	1.00	NaN	NaN	28	1250
94	2	1	0	1	1.00	1.00	NaN	NaN	29	1250
95	2	1	0	1	1.00	1.00	NaN	NaN	30	1250
96	2	5	0	5	4.12	4.00	NaN	NaN	15	1300
97	2	5	0	5	4.12	4.00	NaN	NaN	16	1300
98	2	5	0	5	4.12	4.00	NaN	NaN	17	1300
99	2	5	0	5	4.12	4.00	NaN	NaN	18	1300
100	2	5	0	5	4.12	4.00	NaN	NaN	19	1300
101	2	4	0	4	3.16	3.00	NaN	NaN	20	1300
102	2	2	0	2	1.41	1.00	NaN	NaN	21	1300
103	2	2	0	2	1.41	1.00	NaN	NaN	22	1300
104	2	2	0	2	1.41	1.00	NaN	NaN	23	1300
105	2	2	0	2	1.41	1.00	NaN	NaN	24	1300
106	2	2	0	2	1.41	1.00	NaN	NaN	25	1300
107	2	2	0	2	1.41	1.00	NaN	NaN	26	1300
108	2	2	0	2	1.41	1.00	NaN	NaN	27	1300
109	2	2	0	2	1.41	1.00	NaN	NaN	28	1300
110	2	1	0	1	1.00	1.00	NaN	NaN	29	1300
111	2	1	0	1	1.00	1.00	NaN	NaN	30	1300
112	2	5	0	5	4.12	4.00	NaN	NaN	15	1350
113	2	5	0	5	4.12	4.00	NaN	NaN	16	1350
114	2	5	0	5	4.12	4.00	NaN	NaN	17	1350
115	2	5	0	5	4.12	4.00	NaN	NaN	18	1350
116	2	5	0	5	4.12	4.00	NaN	NaN	19	1350
117	2	4	0	4	3.16	3.00	NaN	NaN	20	1350
118	2	2	0	2	1.41	1.00	NaN	NaN	21	1350
119	2	2	0	2	1.41	1.00	NaN	NaN	22	1350
120	2	2	0	2	1.41	1.00	NaN	NaN	23	1350
121	2	2	0	2	1.41	1.00	NaN	NaN	24	1350
122	2	2	0	2	1.41	1.00	NaN	NaN	25	1350
123	2	2	0	2	1.41	1.00	NaN	NaN	26	1350
124	2	2	0	2	1.41	1.00	NaN	NaN	27	1350
125	2	2	0	2	1.41	1.00	NaN	NaN	28	1350
126	2	1	0	1	1.00	1.00	NaN	NaN	29	1350
127	2	1	0	1	1.00	1.00	NaN	NaN	30	1350
128	2	5	0	5	4.12	4.00	NaN	NaN	15	1400
129	2	5	0	5	4.12	4.00	NaN	NaN	16	1400
130	2	5	0	5	4.12	4.00	NaN	NaN	17	1400
131	2	5	0	5	4.12	4.00	NaN	NaN	18	1400
132	2	5	0	5	4.12	4.00	NaN	NaN	19	1400
133	2	4	0	4	3.16	3.00	NaN	NaN	20	1400
134	2	2	0	2	1.41	1.00	NaN	NaN	21	1400
135	2	2	0	2	1.41	1.00	NaN	NaN	22	1400
136	2	2	0	2	1.41	1.00	NaN	NaN	23	1400
137	2	2	0	2	1.41	1.00	NaN	NaN	24	1400
138	2	2	0	2	1.41	1.00	NaN	NaN	25	1400
139	2	2	0	2	1.41	1.00	NaN	NaN	26	1400
140	2	2	0	2	1.41	1.00	NaN	NaN	27	1400
141	2	2	0	2	1.41	1.00	NaN	NaN	28	1400
142	2	1	0	1	1.00	1.00	NaN	NaN	29	1400
143	2	1	0	1	1.00	1.00	NaN	NaN	30	1400
144	2	5	0	5	4.12	4.00	NaN	NaN	15	1450
145	2	5	0	5	4.12	4.00	NaN	NaN	16	1450
146	2	5	0	5	4.12	4.00	NaN	NaN	17	1450
147	2	5	0	5	4.12	4.00	NaN	NaN	18	1450
148	2	5	0	5	4.12	4.00	NaN	NaN	19	1450
149	2	4	0	4	3.16	3.00	NaN	NaN	20	1450
