	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
0	0	1	1	1	0.71	0.50	NaN	NaN	15	1000
1	0	1	1	1	0.71	0.50	NaN	NaN	16	1000
2	0	1	1	1	0.71	0.50	NaN	NaN	17	1000
3	0	1	1	1	0.71	0.50	NaN	NaN	18	1000
4	0	1	1	1	0.71	0.50	NaN	NaN	19	1000
5	0	1	1	1	0.71	0.50	NaN	NaN	20	1000
6	0	1	1	1	0.71	0.50	NaN	NaN	21	1000
7	0	1	1	1	0.71	0.50	NaN	NaN	22	1000
8	0	1	1	1	0.71	0.50	NaN	NaN	23	1000
9	0	1	1	1	0.71	0.50	NaN	NaN	24	1000
10	0	1	1	1	0.71	0.50	NaN	NaN	25	1000
11	0	1	1	1	0.71	0.50	NaN	NaN	26	1000
12	0	1	1	1	0.71	0.50	NaN	NaN	27	1000
13	0	1	1	1	0.71	0.50	NaN	NaN	28	1000
14	0	1	1	1	0.71	0.50	NaN	NaN	29	1000
15	0	1	1	1	0.71	0.50	NaN	NaN	30	1000
16	0	1	1	1	0.71	0.50	NaN	NaN	15	1050
17	0	1	1	1	0.71	0.50	NaN	NaN	16	1050
18	0	1	1	1	0.71	0.50	NaN	NaN	17	1050
19	0	1	1	1	0.71	0.50	NaN	NaN	18	1050
20	0	1	1	1	0.71	0.50	NaN	NaN	19	1050
21	0	1	1	1	0.71	0.50	NaN	NaN	20	1050
22	0	1	1	1	0.71	0.50	NaN	NaN	21	1050
23	0	1	1	1	0.71	0.50	NaN	NaN	22	1050
24	0	1	1	1	0.71	0.50	NaN	NaN	23	1050
25	0	1	1	1	0.71	0.50	NaN	NaN	24	1050
26	0	1	1	1	0.71	0.50	NaN	NaN	25	1050
27	0	1	1	1	0.71	0.50	NaN	NaN	26	1050
28	0	1	1	1	0.71	0.50	NaN	NaN	27	1050
29	0	1	1	1	0.71	0.50	NaN	NaN	28	1050
30	0	1	1	1	0.71	0.50	NaN	NaN	29	1050
31	0	1	1	1	0.71	0.50	NaN	NaN	30	1050
32	0	1	1	1	0.71	0.50	NaN	NaN	15	1100
33	0	1	1	1	0.71	0.50	NaN	NaN	16	1100
34	0	1	1	1	0.71	0.50	NaN	NaN	17	1100
35	0	1	1	1	0.71	0.50	NaN	NaN	18	1100
36	0	1	1	1	0.71	0.50	NaN	NaN	19	1100
37	0	1	1	1	0.71	0.50	NaN	NaN	20	1100
38	0	1	1	1	0.71	0.50	NaN	NaN	21	1100
39	0	1	1	1	0.71	0.50	NaN	NaN	22	1100
40	0	1	1	1	0.71	0.50	NaN	NaN	23	1100
41	0	1	1	1	0.71	0.50	NaN	NaN	24	1100
