5;5;1.41;1.00;71.43;71.43;20;1200
5;5;1.41;1.00;71.43;71.43;21;1200
3;5;2.83;2.00;42.86;42.86;22;1200
3;5;2.83;2.00;42.86;42.86;23;1200
3;5;2.83;2.00;42.86;42.86;24;1200
3;4;2.92;2.50;42.86;42.86;25;1200
3;2;3.54;3.50;42.86;42.86;26;1200
3;2;3.54;3.50;42.86;42.86;27;1200
3;2;3.54;3.50;42.86;42.86;28;1200
3;2;3.54;3.50;42.86;42.86;29;1200
2;2;4.12;4.00;28.57;28.57;30;1200
2;2;4.12;4.00;28.57;28.57;31;1200
0;1;5.70;5.50;0.00;0.00;32;1200
0;0;6.08;6.00;0.00;0.00;33;1200
5;5;1.41;1.00;71.43;71.43;20;1250
5;5;1.41;1.00;71.43;71.43;21;1250
3;5;2.83;2.00;42.86;42.86;22;1250
3;5;2.83;2.00;42.86;42.86;23;1250
3;5;2.83;2.00;42.86;42.86;24;1250
3;4;2.92;2.50;42.86;42.86;25;1250
3;2;3.54;3.50;42.86;42.86;26;1250
3;2;3.54;3.50;42.86;42.86;27;1250
3;2;3.54;3.50;42.86;42.86;28;1250
3;2;3.54;3.50;42.86;42.86;29;1250
2;2;4.12;4.00;28.57;28.57;30;1250
2;2;4.12;4.00;28.57;28.57;31;1250
0;1;5.70;5.50;0.00;0.00;32;1250
0;0;6.08;6.00;0.00;0.00;33;1250
5;5;1.41;1.00;71.43;71.43;20;1300
5;5;1.41;1.00;71.43;71.43;21;1300
3;5;2.83;2.00;42.86;42.86;22;1300
3;5;2.83;2.00;42.86;42.86;23;1300
3;5;2.83;2.00;42.86;42.86;24;1300
3;4;2.92;2.50;42.86;42.86;25;1300
3;2;3.54;3.50;42.86;42.86;26;1300
3;2;3.54;3.50;42.86;42.86;27;1300
3;2;3.54;3.50;42.86;42.86;28;1300
3;2;3.54;3.50;42.86;42.86;29;1300
2;2;4.12;4.00;28.57;28.57;30;1300
2;2;4.12;4.00;28.57;28.57;31;1300
0;1;5.70;5.50;0.00;0.00;32;1300
0;0;6.08;6.00;0.00;0.00;33;1300
5;5;1.41;1.00;71.43;71.43;20;1350
5;5;1.41;1.00;71.43;71.43;21;1350
3;5;2.83;2.00;42.86;42.86;22;1350
3;5;2.83;2.00;42.86;42.86;23;1350
3;5;2.83;2.00;42.86;42.86;24;1350
3;4;2.92;2.50;42.86;42.86;25;1350
3;2;3.54;3.50;42.86;42.86;26;1350
3;2;3.54;3.50;42.86;42.86;27;1350
3;2;3.54;3.50;42.86;42.86;28;1350
3;2;3.54;3.50;42.86;42.86;29;1350
2;2;4.12;4.00;28.57;28.57;30;1350
2;2;4.12;4.00;28.57;28.57;31;1350
0;1;5.70;5.50;0.00;0.00;32;1350
0;0;6.08;6.00;0.00;0.00;33;1350
5;5;1.41;1.00;71.43;71.43;20;1400
5;5;1.41;1.00;71.43;71.43;21;1400
3;5;2.83;2.00;42.86;42.86;22;1400
3;5;2.83;2.00;42.86;42.86;23;1400
3;5;2.83;2.00;42.86;42.86;24;1400
3;4;2.92;2.50;42.86;42.86;25;1400
3;2;3.54;3.50;42.86;42.86;26;1400
3;2;3.54;3.50;42.86;42.86;27;1400
3;2;3.54;3.50;42.86;42.86;28;1400
3;2;3.54;3.50;42.86;42.86;29;1400
2;2;4.12;4.00;28.57;28.57;30;1400
2;2;4.12;4.00;28.57;28.57;31;1400
0;1;5.70;5.50;0.00;0.00;32;1400
0;0;6.08;6.00;0.00;0.00;33;1400
5;5;1.41;1.00;71.43;71.43;20;1450
5;5;1.41;1.00;71.43;71.43;21;1450
3;5;2.83;2.00;42.86;42.86;22;1450
3;5;2.83;2.00;42.86;42.86;23;1450
3;5;2.83;2.00;42.86;42.86;24;1450
3;4;2.92;2.50;42.86;42.86;25;1450
3;2;3.54;3.50;42.86;42.86;26;1450
3;2;3.54;3.50;42.86;42.86;27;1450
3;2;3.54;3.50;42.86;42.86;28;1450
3;2;3.54;3.50;42.86;42.86;29;1450
2;2;4.12;4.00;28.57;28.57;30;1450
2;2;4.12;4.00;28.57;28.57;31;1450
0;1;5.70;5.50;0.00;0.00;32;1450
0;0;6.08;6.00;0.00;0.00;33;1450
5;5;1.41;1.00;71.43;71.43;20;1500
5;5;1.41;1.00;71.43;71.43;21;1500
3;5;2.83;2.00;42.86;42.86;22;1500
3;5;2.83;2.00;42.86;42.86;23;1500
3;5;2.83;2.00;42.86;42.86;24;1500
3;4;2.92;2.50;42.86;42.86;25;1500
3;2;3.54;3.50;42.86;42.86;26;1500
3;2;3.54;3.50;42.86;42.86;27;1500
3;2;3.54;3.50;42.86;42.86;28;1500
3;2;3.54;3.50;42.86;42.86;29;1500
2;2;4.12;4.00;28.57;28.57;30;1500
2;2;4.12;4.00;28.57;28.57;31;1500
0;1;5.70;5.50;0.00;0.00;32;1500
0;0;6.08;6.00;0.00;0.00;33;1500
