	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
68	2	8	2	4	4.47	4.00	-200.0	0.0	42	1300
69	2	8	2	4	4.47	4.00	-200.0	0.0	43	1300
70	2	8	2	4	4.47	4.00	-200.0	0.0	44	1300
71	2	8	2	3	4.30	3.50	-200.0	50.0	45	1300
72	2	8	2	3	4.30	3.50	-200.0	50.0	46	1300
73	2	8	2	3	4.30	3.50	-200.0	50.0	47	1300
74	2	8	2	3	4.30	3.50	-200.0	50.0	48	1300
75	2	7	2	2	3.54	2.50	-150.0	100.0	49	1300
76	2	5	2	2	2.12	1.50	-50.0	100.0	50	1300
77	2	8	2	4	4.47	4.00	-200.0	0.0	40	1350
78	2	8	2	4	4.47	4.00	-200.0	0.0	41	1350
79	2	8	2	4	4.47	4.00	-200.0	0.0	42	1350
80	2	8	2	4	4.47	4.00	-200.0	0.0	43	1350
81	2	8	2	4	4.47	4.00	-200.0	0.0	44	1350
82	2	8	2	3	4.30	3.50	-200.0	50.0	45	1350
83	2	8	2	3	4.30	3.50	-200.0	50.0	46	1350
84	2	8	2	3	4.30	3.50	-200.0	50.0	47	1350
85	2	8	2	3	4.30	3.50	-200.0	50.0	48	1350
86	2	7	2	2	3.54	2.50	-150.0	100.0	49	1350
87	2	5	2	2	2.12	1.50	-50.0	100.0	50	1350
88	2	8	2	4	4.47	4.00	-200.0	0.0	40	1400
89	2	8	2	4	4.47	4.00	-200.0	0.0	41	1400
90	2	8	2	4	4.47	4.00	-200.0	0.0	42	1400
91	2	8	2	4	4.47	4.00	-200.0	0.0	43	1400
92	2	8	2	4	4.47	4.00	-200.0	0.0	44	1400
93	2	8	2	3	4.30	3.50	-200.0	50.0	45	1400
94	2	8	2	3	4.30	3.50	-200.0	50.0	46	1400
95	2	8	2	3	4.30	3.50	-200.0	50.0	47	1400
96	2	8	2	3	4.30	3.50	-200.0	50.0	48	1400
97	2	7	2	2	3.54	2.50	-150.0	100.0	49	1400
98	2	5	2	2	2.12	1.50	-50.0	100.0	50	1400
99	2	8	2	4	4.47	4.00	-200.0	0.0	40	1450
100	2	8	2	4	4.47	4.00	-200.0	0.0	41	1450
101	2	8	2	4	4.47	4.00	-200.0	0.0	42	1450
102	2	8	2	4	4.47	4.00	-200.0	0.0	43	1450
103	2	8	2	4	4.47	4.00	-200.0	0.0	44	1450
104	2	8	2	3	4.30	3.50	-200.0	50.0	45	1450
105	2	8	2	3	4.30	3.50	-200.0	50.0	46	1450
106	2	8	2	3	4.30	3.50	-200.0	50.0	47	1450
107	2	8	2	3	4.30	3.50	-200.0	50.0	48	1450
108	2	7	2	2	3.54	2.50	-150.0	100.0	49	1450
109	2	5	2	2	2.12	1.50	-50.0	100.0	50	1450
110	2	8	2	4	4.47	4.00	-200.0	0.0	40	1500
111	2	8	2	4	4.47	4.00	-200.0	0.0	41	1500
112	2	8	2	4	4.47	4.00	-200.0	0.0	42	1500
113	2	8	2	4	4.47	4.00	-200.0	0.0	43	1500
114	2	8	2	4	4.47	4.00	-200.0	0.0	44	1500
115	2	8	2	3	4.30	3.50	-200.0	50.0	45	1500
116	2	8	2	3	4.30	3.50	-200.0	50.0	46	1500
117	2	8	2	3	4.30	3.50	-200.0	50.0	47	1500
118	2	8	2	3	4.30	3.50	-200.0	50.0	48	1500
119	2	7	2	2	3.54	2.50	-150.0	100.0	49	1500
120	2	5	2	2	2.12	1.50	-50.0	100.0	50	1500
121	2	9	2	4	5.15	4.50	-250.0	0.0	40	1550
122	2	9	2	4	5.15	4.50	-250.0	0.0	41	1550
123	2	9	2	4	5.15	4.50	-250.0	0.0	42	1550
124	2	9	2	4	5.15	4.50	-250.0	0.0	43	1550
125	2	9	2	4	5.15	4.50	-250.0	0.0	44	1550
126	2	9	2	3	5.00	4.00	-250.0	50.0	45	1550
127	2	8	2	3	4.30	3.50	-200.0	50.0	46	1550
128	2	8	2	3	4.30	3.50	-200.0	50.0	47	1550
129	2	8	2	3	4.30	3.50	-200.0	50.0	48	1550
130	2	7	2	2	3.54	2.50	-150.0	100.0	49	1550
131	2	5	2	2	2.12	1.50	-50.0	100.0	50	1550
132	2	9	2	4	5.15	4.50	-250.0	0.0	40	1600
133	2	9	2	4	5.15	4.50	-250.0	0.0	41	1600
134	2	9	2	4	5.15	4.50	-250.0	0.0	42	1600
135	2	9	2	4	5.15	4.50	-250.0	0.0	43	1600
136	2	9	2	4	5.15	4.50	-250.0	0.0	44	1600
137	2	9	2	3	5.00	4.00	-250.0	50.0	45	1600
138	2	8	2	3	4.30	3.50	-200.0	50.0	46	1600
139	2	8	2	3	4.30	3.50	-200.0	50.0	47	1600
140	2	8	2	3	4.30	3.50	-200.0	50.0	48	1600
141	2	7	2	2	3.54	2.50	-150.0	100.0	49	1600
142	2	5	2	2	2.12	1.50	-50.0	100.0	50	1600
