2;1;2;1;1.00;1.00;50.0;50.0;40;1000
3;1;1;2;1.58;1.50;33.33333333333334;0.0;30;1000
3;1;1;1;1.41;1.00;33.33333333333334;100.0;31;1000
3;1;1;1;1.41;1.00;33.33333333333334;100.0;32;1000
3;72;1;73;70.52;70.50;-2200.0;-7100.0;20;1000
3;65;1;65;63.01;63.00;-1966.666666666667;-6300.0;21;1000
3;58;1;57;55.50;55.50;-1733.3333333333333;-5500.0;22;1000
3;25;1;25;23.02;23.00;-633.3333333333333;-2300.0;23;1000
3;10;1;8;7.00;7.00;-133.33333333333334;-600.0;24;1000
3;9;1;7;6.00;6.00;-100.0;-500.0;25;1000
3;7;1;7;5.10;5.00;-33.333333333333314;-500.0;26;1000
3;5;1;6;3.81;3.50;33.33333333333334;-400.0;27;1000
3;4;1;5;2.92;2.50;66.66666666666667;-300.0;28;1000
3;3;1;4;2.12;1.50;100.0;-200.0;29;1000
3;1;1;2;1.58;1.50;33.33333333333334;0.0;30;1000
3;74;1;75;72.52;72.50;-2266.666666666667;-7300.0;20;1050
3;66;1;67;64.52;64.50;-2000.0;-6500.0;21;1050
3;59;1;59;57.01;57.00;-1766.6666666666667;-5700.0;22;1050
3;25;1;27;24.08;24.00;-633.3333333333333;-2500.0;23;1050
